时间,个股,得分
2026-01-09/2,艾森股份,1.0
2026-01-09/2,鼎龙股份,1.0
2026-01-09/2,金现代,1.0
2026-01-09/2,法本信息,1.0
2026-01-09/2,深科技,1.0
2026-01-09/2,宇晶股份,1.0
2026-01-09/2,上海新阳,1.0
2026-01-09/2,北信源,1.0
2026-01-09/2,中航西飞,1.0
2026-01-09/2,国睿科技,1.0
2026-01-09/2,中航沈飞,1.0
2026-01-09/2,中航成飞,1.0
2026-01-09/2,洪都航空,1.0
2026-01-09/2,内蒙一机,1.0
2026-01-09/2,广东宏大,1.0
2026-01-09/2,高德红外,1.0
2026-01-09/2,龙达股份,1.0
2026-01-09/2,联德股份,1.0
2026-01-09/2,航天南湖,1.0
2026-01-09/2,纵横股份,1.0
2026-01-09/2,智明达,1.0
2026-01-09/2,新雷能,1.0
2026-01-09/2,壹网壹创,1.0
2026-01-09/2,上海港湾,1.0
2026-01-09/2,烽火通信,1.0
2026-01-09/2,钧达股份,1.0
2026-01-09/2,上海瀚讯,1.0
2026-01-09/2,光威复材,1.0
2026-01-09/2,银邦股份,1.0
2026-01-09/2,紫光国微,1.0
2026-01-09/2,航天智装,1.0
2026-01-09/2,信维通信,1.0
2026-01-09/2,通宇通讯,1.0
2026-01-09/2,顺灏股份,1.0
2026-01-09/2,乾照光电,1.0
2026-01-09/2,华秦科技,1.0
2026-01-09/2,火炬电子,1.0
2026-01-09/2,中钢洛耐,1.0
2026-01-09/2,西菱动力,1.0
2026-01-09/2,寒武纪,1.0
2026-01-09/2,华懋科技,1.0
2026-01-09/2,摩尔线程,1.0
2026-01-09/2,润泽科技,1.0
2026-01-09/2,奥飞数据,1.0
2026-01-09/2,东阳光,1.0
2026-01-09/2,大位科技,1.0
2026-01-09/2,光环新网,1.0
2026-01-09/2,科华数据,1.0
2026-01-09/2,京山轻机,1.0
2026-01-09/2,奥特维,1.0
2026-01-09/2,国电南瑞,1.0
2026-01-09/2,安泰科技,1.0
2026-01-09/2,旭光电子,1.0
2026-01-09/2,王子新材,1.0
2026-01-09/2,埃克赛博,1.0
2026-01-09/2,西子洁能,1.0
2026-01-09/2,华光环能,1.0
2026-01-09/2,上海电气,1.0
2026-01-09/2,常宝股份,1.0
2026-01-09/2,阳光电源,1.0
2026-01-09/2,阿特斯,1.0
2026-01-09/2,拉普拉斯,1.0
2026-01-09/2,帝尔激光,1.0
2026-01-09/2,捷佳伟创,1.0
2026-01-09/2,掌阅科技,1.0
2026-01-09/2,东方明珠,1.0
2026-01-09/2,阿里巴巴,1.0
2026-01-09/2,腾讯控股,1.0
2026-01-09/2,中国太保,1.0
2026-01-09/2,上海建工,1.0
2026-01-09/2,金山办公,1.0
2026-01-09/2,万兴科技,1.0
2026-01-09/2,人民网,1.0
2026-01-09/2,全志科技,1.0
2026-01-09/2,巨人网络,1.0
2026-01-09/2,盛天网络,1.0
2026-01-09/2,北汽蓝谷,1.0
2026-01-09/2,海天瑞声,1.0
2026-01-09/2,中科曙光,0.0
2026-01-09/2,长江证券,0.0
