时间,个股,得分
2026-01-14/t,北方华创,1.0
2026-01-14/t,中微公司,1.0
2026-01-14/t,阳光电源,1.0
2026-01-14/t,阿特斯,1.0
2026-01-14/t,全志科技,1.0
2026-01-14/t,恒玄科技,1.0
2026-01-14/t,瑞芯微,1.0
2026-01-14/t,乐鑫科技,1.0
2026-01-14/t,中科蓝讯,1.0
2026-01-14/t,炬芯科技,1.0
2026-01-14/t,泰凌微,1.0
2026-01-14/t,香农芯创,1.0
2026-01-14/t,开普云,1.0
2026-01-14/t,麦迪科技,1.0
2026-01-14/t,新开普,1.0
2026-01-14/t,首都在线,1.0
2026-01-14/t,昆仑万维,1.0
2026-01-14/t,微盟集团,1.0
2026-01-14/t,真爱美家,1.0
2026-01-14/t,富瀚微,1.0
2026-01-14/t,奥飞数据,1.0
2026-01-14/t,海天瑞声,1.0
2026-01-14/t,华秦科技,1.0
2026-01-14/t,火炬电子,1.0
2026-01-14/t,中国西电,1.0
2026-01-14/t,广信材料,1.0
2026-01-14/t,金杯电工,1.0
2026-01-14/t,安靠智电,1.0
2026-01-14/t,明阳电气,1.0
2026-01-14/t,德明利,1.0
2026-01-14/t,雅克科技,1.0
2026-01-14/t,呈和科技,1.0
2026-01-14/t,纳科诺尔,1.0
2026-01-14/t,利通科技,1.0
2026-01-14/t,灵鸽科技,1.0
2026-01-14/t,宏工科技,1.0
2026-01-14/t,聚和材料,1.0
2026-01-14/t,东方电气,1.0
2026-01-14/t,大金重工,1.0
2026-01-14/t,东方电缆,1.0
2026-01-14/t,铂科新材,1.0
2026-01-14/t,新泉股份,1.0
2026-01-14/t,光云科技,1.0
2026-01-14/t,石基信息,1.0
2026-01-14/t,捷顺科技,1.0
2026-01-14/t,新大陆,1.0
2026-01-14/t,卫宁健康,1.0
2026-01-14/t,阿里健康,1.0
2026-01-14/t,数据港,1.0
2026-01-14/t,东微半导,1.0
2026-01-14/t,春晖智控,1.0
2026-01-14/t,新雷能,1.0
2026-01-14/t,帝科股份,1.0
2026-01-14/t,凯迪股份,1.0
2026-01-14/t,艾罗能源,1.0
2026-01-14/t,安孚科技,1.0
2026-01-14/t,信捷电气,1.0
2026-01-14/t,小商品城,1.0
2026-01-14/t,豪鹏科技,1.0
2026-01-14/t,青木科技,1.0
2026-01-14/t,岱美股份,1.0
2026-01-14/t,卓兆点胶,1.0
2026-01-14/t,快手,1.0
2026-01-14/t,科大讯飞,1.0
2026-01-14/t,金山办公,1.0
2026-01-14/t,蓝色光标,1.0
2026-01-14/t,海康威视,1.0
2026-01-14/t,大华股份,1.0
2026-01-14/t,安必平,1.0
2026-01-14/t,烽火通信,1.0
2026-01-14/t,华大基因,1.0
2026-01-14/t,贝瑞基因,1.0
2026-01-14/t,迪安诊断,1.0
2026-01-14/t,金域医学,1.0
2026-01-14/t,卫宁信息,1.0
2026-01-14/t,康众医疗,1.0
2026-01-14/t,晶泰控股,1.0
2026-01-14/t,泓博医药,1.0
2026-01-14/t,一品红,1.0
2026-01-14/t,英矽智能,1.0
2026-01-14/t,能科科技,1.0
2026-01-14/t,华大九天,1.0
2026-01-14/t,中望软件,1.0
2026-01-14/t,每日互动,1.0
2026-01-14/t,易点天下,1.0
2026-01-14/t,英维克,1.0
2026-01-14/t,申菱环境,1.0
2026-01-14/t,高澜股份,1.0
2026-01-14/t,科华数据,1.0
2026-01-14/t,GDS,1.0
2026-01-14/t,润建股份,1.0
2026-01-14/t,协创数据,1.0
2026-01-14/t,航锦科技,1.0
2026-01-14/t,三星医疗,1.0
2026-01-14/t,亚信科技,1.0
2026-01-14/t,海目星,1.0
2026-01-14/t,德龙激光,1.0
2026-01-14/t,天赐材料,1.0
2026-01-14/t,多氟多,1.0
2026-01-14/t,天际股份,1.0
2026-01-14/t,佛塑科技,1.0
2026-01-14/t,恩捷股份,1.0
2026-01-14/t,恒辉安防,1.0
2026-01-14/t,同益中,1.0
2026-01-14/t,太力科技,1.0
2026-01-14/t,凯盛科技,1.0
2026-01-14/t,华丰科技,1.0
2026-01-14/t,中国卫星,1.0
2026-01-14/t,长电科技,1.0
2026-01-14/t,金海通,1.0
2026-01-14/t,摩尔线程,1.0
2026-01-14/t,昆仑芯,1.0
2026-01-14/t,润泽科技,1.0
2026-01-14/t,东阳光,1.0
2026-01-14/t,大位科技,1.0
2026-01-14/t,光环新网,1.0
2026-01-14/t,伟明环保,1.0
2026-01-14/t,华友钴业,1.0
2026-01-14/t,力勤资源,1.0
2026-01-14/t,格林美,1.0
2026-01-14/t,仙乐健康,1.0
2026-01-14/t,芯碁微装,1.0
2026-01-14/t,蓝思科技,1.0
2026-01-14/t,中信证券,1.0
2026-01-14/t,杰克科技,1.0
2026-01-14/t,鸿富瀚,1.0
2026-01-14/t,善恩康,1.0
2026-01-14/t,慕恩,1.0
2026-01-14/t,汉和,1.0
2026-01-14/t,原衍,1.0
2026-01-14/t,微康,1.0
2026-01-14/t,知易,1.0
2026-01-14/t,中伟股份,1.0
2026-01-14/t,MiniMax,0.0
2026-01-14/t,圣农发展,0.0
2026-01-14/t,中科曙光,0.0
2026-01-14/t,航天科技,0.0
2026-01-14/t,航天电子,0.0
2026-01-14/t,航天晨光,0.0
2026-01-14/t,中国动力,0.0
2026-01-14/t,润达医疗,0.0
2026-01-14/t,智谱,0.0
2026-01-14/t,长缆科技,0.0
2026-01-14/t,锐科激光,0.0
2026-01-14/t,杰普特,0.0
2026-01-14/t,金橙子,0.0
2026-01-14/t,大族激光,0.0
2026-01-14/t,中粮家佳康,0.0
