时间,个股,得分
2026-01-20/1,华曙高科,1.0
2026-01-20/1,万华化学,1.0
2026-01-20/1,分众传媒,1.0
2026-01-20/1,中润光学,1.0
2026-01-20/1,金橙子,1.0
2026-01-20/1,光迅科技,1.0
2026-01-20/1,苏大维格,1.0
2026-01-20/1,睿创微纳,1.0
2026-01-20/1,比亚迪,1.0
2026-01-20/1,光库科技,1.0
2026-01-20/1,腾景科技,1.0
2026-01-20/1,东睦股份,1.0
2026-01-20/1,敏实集团,1.0
2026-01-20/1,零跑汽车,1.0
2026-01-20/1,福耀玻璃,1.0
2026-01-20/1,安孚科技,0.0
2026-01-20/1,华天科技,0.0
2026-01-20/1,强力新材,0.0
2026-01-20/1,艾森股份,0.0
2026-01-20/1,鼎龙股份,0.0
2026-01-20/1,天承科技,0.0
2026-01-20/1,安集科技,0.0
2026-01-20/1,上海新阳,0.0
2026-01-20/1,利柏特,0.0
