时间,板块,得分
2026-01-21/1,计算机,4.5
2026-01-21/1,食品饮料,2.0
2026-01-21/1,造纸,1.0
2026-01-21/1,黄金,1.0
2026-01-21/1,汽车制造,1.0
2026-01-21/1,半导体,1.0
2026-01-21/1,海南自贸区,1.0
2026-01-21/1,化工,1.0
2026-01-21/1,电气设备,1.0
2026-01-21/1,光伏,1.0
2026-01-21/1,有色金属,1.0
2026-01-21/1,零售,1.0
2026-01-21/1,消费,1.0
2026-01-21/1,建筑材料,1.0
2026-01-21/1,环保,1.0
2026-01-21/1,家电,1.0
2026-01-21/1,策略研究,1.0
2026-01-21/1,人工智能,0.5
2026-01-21/1,周期板块,0.5
2026-01-21/1,电网设备,0.5
2026-01-21/1,环保公用,0.3
2026-01-21/1,黄金珠宝,0.3
