时间,板块,得分
2026-01-26/3,金融,4.0
2026-01-26/3,食品饮料,4.0
2026-01-26/3,机械设备,3.0
2026-01-26/3,新能源,3.0
2026-01-26/3,半导体,2.0
2026-01-26/3,光伏设备,2.0
2026-01-26/3,有色金属,2.0
2026-01-26/3,计算机,1.5
2026-01-26/3,煤炭,1.3
2026-01-26/3,机器人,1.0
2026-01-26/3,生物制品,1.0
2026-01-26/3,石油石化,1.0
2026-01-26/3,通用设备,1.0
2026-01-26/3,物流,1.0
2026-01-26/3,云计算,1.0
2026-01-26/3,存储芯片,1.0
2026-01-26/3,煤炭开采,1.0
2026-01-26/3,航运,0.5
2026-01-26/3,军工,0.5
2026-01-26/3,算力,0.5
2026-01-26/3,商业航天,0.5
