时间,板块,得分
2026-01-08/3,半导体,4.5
2026-01-08/3,零售,2.5
2026-01-08/3,计算机,2.0
2026-01-08/3,航天航空,2.0
2026-01-08/3,风电,2.0
2026-01-08/3,养殖业,1.0
2026-01-08/3,新材料,1.0
2026-01-08/3,智能驾驶,1.0
2026-01-08/3,汽车零部件,1.0
2026-01-08/3,太空能源,1.0
2026-01-08/3,电子元件,1.0
2026-01-08/3,商业航天,1.0
2026-01-08/3,充电桩,1.0
2026-01-08/3,工业气体,1.0
2026-01-08/3,固态电池,1.0
2026-01-08/3,软件开发,1.0
2026-01-08/3,石油化工,1.0
2026-01-08/3,光伏设备,1.0
2026-01-08/3,广告营销,1.0
2026-01-08/3,数据中心,0.5
2026-01-08/3,建筑装饰,0.5
