时间,板块,得分
2026-01-23/1,半导体,2.0
2026-01-23/1,机器人,2.0
2026-01-23/1,煤炭,1.3
2026-01-23/1,存储,1.0
2026-01-23/1,煤炭开采,1.0
2026-01-23/1,新能源,1.0
2026-01-23/1,云计算,1.0
2026-01-23/1,红外热成像,1.0
2026-01-23/1,卫星互联网,1.0
2026-01-23/1,储能,1.0
2026-01-23/1,汽车零部件,1.0
2026-01-23/1,机械设备,1.0
2026-01-23/1,通信设备,1.0
2026-01-23/1,光伏设备,1.0
2026-01-23/1,航天,1.0
