时间,板块,得分
2026-01-05/2,航天航空,4.0
2026-01-05/2,人工智能,3.0
2026-01-05/2,医疗器械,3.0
2026-01-05/2,免税,2.0
2026-01-05/2,消费电子,2.0
2026-01-05/2,半导体,2.0
2026-01-05/2,机器人,2.0
2026-01-05/2,铝,1.0
2026-01-05/2,有色金属,1.0
2026-01-05/2,固态电池,1.0
2026-01-05/2,AI产业链,1.0
2026-01-05/2,计算机,1.0
2026-01-05/2,电池,1.0
2026-01-05/2,芯片,1.0
2026-01-05/2,汽车,1.0
2026-01-05/2,银行IT,1.0
2026-01-05/2,航天装备,1.0
2026-01-05/2,电子,1.0
2026-01-05/2,风电,1.0
2026-01-05/2,软件开发,0.0
2026-01-05/2,医药,0.0
2026-01-05/2,商业航天,0.0
