时间,板块,得分
2026-01-23/2,光伏设备,6.0
2026-01-23/2,机器人,5.0
2026-01-23/2,半导体,4.0
2026-01-23/2,光伏,2.0
2026-01-23/2,电子元件,2.0
2026-01-23/2,有色金属,2.0
2026-01-23/2,计算机,1.3
2026-01-23/2,汽车,1.0
2026-01-23/2,卫星,1.0
2026-01-23/2,新能源,1.0
2026-01-23/2,电力设备,1.0
2026-01-23/2,通信设备,1.0
2026-01-23/2,保险,1.0
2026-01-23/2,国产算力,1.0
2026-01-23/2,新材料,1.0
2026-01-23/2,黑电,1.0
2026-01-23/2,生物医药,1.0
2026-01-23/2,电子制造,1.0
2026-01-23/2,化工,1.0
2026-01-23/2,环保,0.5
