时间,个股,得分
2026-01-15/2,晶盛机电,6.0
2026-01-15/2,国光电气,6.0
2026-01-15/2,斯莱克,6.0
2026-01-15/2,三花智控,6.0
2026-01-15/2,华工科技,4.0
2026-01-15/2,伟测科技,4.0
2026-01-15/2,旭光电子,4.0
2026-01-15/2,杰瑞股份,4.0
2026-01-15/2,合合信息,4.0
2026-01-15/2,金山办公,4.0
2026-01-15/2,佰维存储,4.0
2026-01-15/2,科士达,4.0
2026-01-15/2,迈为股份,4.0
2026-01-15/2,联赢激光,4.0
2026-01-15/2,优必选,4.0
2026-01-15/2,比亚迪,4.0
2026-01-15/2,宗申动力,4.0
2026-01-15/2,吉利汽车,4.0
2026-01-15/2,潍柴动力,4.0
2026-01-15/2,北特科技,4.0
2026-01-15/2,道通科技,4.0
2026-01-15/2,胜宏科技,3.0
2026-01-15/2,沪电股份,3.0
2026-01-15/2,税友股份,3.0
2026-01-15/2,科大讯飞,3.0
2026-01-15/2,华峰测控,3.0
2026-01-15/2,汉得信息,3.0
2026-01-15/2,第四范式,3.0
2026-01-15/2,安靠智电,3.0
2026-01-15/2,伊戈尔,3.0
2026-01-15/2,信维通信,3.0
2026-01-15/2,华海清科,3.0
2026-01-15/2,芯源微,3.0
2026-01-15/2,鼎捷软件,3.0
2026-01-15/2,北方华创,3.0
2026-01-15/2,长电科技,3.0
2026-01-15/2,立讯精密,3.0
2026-01-15/2,豪威集团,3.0
2026-01-15/2,星环科技,3.0
2026-01-15/2,精测电子,3.0
2026-01-15/2,航宇科技,2.0
2026-01-15/2,航天电子,2.0
2026-01-15/2,中控技术,2.0
2026-01-15/2,万泽股份,2.0
2026-01-15/2,清溢光电,2.0
2026-01-15/2,奥比中光-UW,2.0
2026-01-15/2,安达智能,2.0
2026-01-15/2,博众精工,2.0
2026-01-15/2,成都华微,2.0
2026-01-15/2,电连技术,2.0
2026-01-15/2,超频三,2.0
2026-01-15/2,传音控股,2.0
2026-01-15/2,洪田股份,2.0
2026-01-15/2,歌尔股份,2.0
2026-01-15/2,大族激光,2.0
2026-01-15/2,乐山电力,2.0
2026-01-15/2,鸿富瀚,2.0
2026-01-15/2,复旦微电,2.0
2026-01-15/2,超捷股份,2.0
2026-01-15/2,利扬芯片,2.0
2026-01-15/2,杨杰科技,2.0
2026-01-15/2,海康威视,2.0
2026-01-15/2,新炬网络,2.0
2026-01-15/2,宇瞳光学,2.0
2026-01-15/2,芯朋微,2.0
2026-01-15/2,维信诺,2.0
2026-01-15/2,TCL科技,2.0
2026-01-15/2,协创数据,2.0
2026-01-15/2,领益智造,2.0
2026-01-15/2,龙旗科技,2.0
2026-01-15/2,联创电子,2.0
2026-01-15/2,京东方A,2.0
2026-01-15/2,景嘉微,2.0
2026-01-15/2,凯美特气,2.0
2026-01-15/2,鹏鼎控股,2.0
2026-01-15/2,乾照光电,2.0
2026-01-15/2,华润微,2.0
2026-01-15/2,苏州天脉,2.0
2026-01-15/2,顺络电子,2.0
2026-01-15/2,三安光电,2.0
2026-01-15/2,指南者,2.0
2026-01-15/2,实益达,2.0
2026-01-15/2,天承科技,2.0
2026-01-15/2,统联精密,2.0
2026-01-15/2,思瑞浦,2.0
2026-01-15/2,江波龙,2.0
2026-01-15/2,航泰科技,2.0
2026-01-15/2,航发科技,2.0
2026-01-15/2,航亚科技,2.0
2026-01-15/2,图南股份,2.0
2026-01-15/2,盟升电子,2.0
2026-01-15/2,航驰科技,2.0
2026-01-15/2,爱乐达,2.0
2026-01-15/2,卓易信息,2.0
2026-01-15/2,思源电气,2.0
2026-01-15/2,中航成飞,2.0
2026-01-15/2,天奥电子,2.0
2026-01-15/2,中航光电,2.0
2026-01-15/2,中航西飞,2.0
2026-01-15/2,新疆新鑫矿业,2.0
2026-01-15/2,三星医疗,2.0
2026-01-15/2,明阳电气,2.0
2026-01-15/2,华明装备,2.0
2026-01-15/2,中国西电,2.0
2026-01-15/2,特变电工,2.0
2026-01-15/2,力勤资源,2.0
2026-01-15/2,医渡科技,2.0
2026-01-15/2,甬矽电子,2.0
2026-01-15/2,富瀚微,2.0
2026-01-15/2,聚辰股份,2.0
2026-01-15/2,西安奕材,2.0
2026-01-15/2,格科微,2.0
2026-01-15/2,兴森科技,2.0
2026-01-15/2,华懋科技,2.0
