时间,个股,得分
2026-01-26/t,凯格精机,2.0
2026-01-26/t,鼎泰高科,2.0
2026-01-26/t,大族数控,2.0
2026-01-26/t,汉钟精机,2.0
2026-01-26/t,捷邦科技,2.0
2026-01-26/t,南芯科技,1.0
2026-01-26/t,圣邦股份,1.0
2026-01-26/t,杰华特,1.0
2026-01-26/t,晶丰明源,1.0
2026-01-26/t,美芯晟,1.0
2026-01-26/t,艾为电子,1.0
2026-01-26/t,芯朋微,1.0
2026-01-26/t,东阳光,1.0
2026-01-26/t,世纪互联,1.0
2026-01-26/t,万国数据,1.0
2026-01-26/t,润泽科技,1.0
2026-01-26/t,新意网,1.0
2026-01-26/t,鸿富瀚,1.0
2026-01-26/t,飞龙股份,1.0
2026-01-26/t,鼎通科技,1.0
2026-01-26/t,福莱特,1.0
2026-01-26/t,金风科技,1.0
2026-01-26/t,瑞芯微,1.0
2026-01-26/t,华虹半导体,1.0
2026-01-26/t,华峰测控,1.0
2026-01-26/t,通富微电,1.0
2026-01-26/t,厦门钨业,1.0
2026-01-26/t,中控技术,1.0
2026-01-26/t,华曙高科,1.0
2026-01-26/t,新金路,1.0
2026-01-26/t,锡业股份,1.0
2026-01-26/t,华锡矿业,1.0
2026-01-26/t,兴业银锡,1.0
2026-01-26/t,佳鑫科技,1.0
2026-01-26/t,中国稀土,1.0
2026-01-26/t,中钨高新,1.0
2026-01-26/t,章源钨业,1.0
2026-01-26/t,倍杰特,1.0
2026-01-26/t,北方稀土,1.0
2026-01-26/t,包钢股份,1.0
2026-01-26/t,金力永磁,1.0
2026-01-26/t,正海磁材,1.0
2026-01-26/t,博苑股份,1.0
2026-01-26/t,韵升股份,1.0
2026-01-26/t,华钰矿业,1.0
2026-01-26/t,金钼股份,1.0
2026-01-26/t,国城矿业,1.0
2026-01-26/t,智微智能,1.0
2026-01-26/t,顺灏股份,1.0
2026-01-26/t,普天科技,1.0
2026-01-26/t,中科星图,1.0
2026-01-26/t,佳缘科技,1.0
2026-01-26/t,腾讯控股,1.0
2026-01-26/t,金山办公,1.0
2026-01-26/t,利通科技,1.0
2026-01-26/t,杭可科技,1.0
2026-01-26/t,灵鸽科技,1.0
2026-01-26/t,联赢激光,1.0
2026-01-26/t,美湖股份,1.0
2026-01-26/t,博众精工,1.0
2026-01-26/t,嘉美包装,1.0
2026-01-26/t,夏厦精密,1.0
2026-01-26/t,芯联集成,1.0
2026-01-26/t,宏昌科技,1.0
2026-01-26/t,天奇股份,1.0
2026-01-26/t,均普智能,1.0
2026-01-26/t,长鑫存储,1.0
2026-01-26/t,百达精工,1.0
2026-01-26/t,捷捷微电,1.0
2026-01-26/t,万华化学,1.0
2026-01-26/t,伟创,1.0
2026-01-26/t,长存存储,1.0
2026-01-26/t,科达利,1.0
2026-01-26/t,安培龙,1.0
2026-01-26/t,惠博普,1.0
2026-01-26/t,涛涛车业,1.0
2026-01-26/t,海安集团,1.0
2026-01-26/t,电连技术,1.0
2026-01-26/t,福达股份,1.0
2026-01-26/t,博盈投资,1.0
2026-01-26/t,雪人股份,1.0
2026-01-26/t,国博电子,1.0
2026-01-26/t,蓝思科技,1.0
2026-01-26/t,沃格光电,1.0
2026-01-26/t,瑞华泰,1.0
2026-01-26/t,云南锗业,1.0
2026-01-26/t,通宇通讯,1.0
2026-01-26/t,烽火通信,1.0
2026-01-26/t,海格通信,1.0
2026-01-26/t,芯原股份,1.0
2026-01-26/t,精智达,1.0
2026-01-26/t,精测电子,1.0
2026-01-26/t,东芯股份,1.0
2026-01-26/t,芯綦微装,1.0
2026-01-26/t,芯碁微装,1.0
2026-01-26/t,紫金矿业,1.0
2026-01-26/t,江西铜业,1.0
2026-01-26/t,中国石化,1.0
2026-01-26/t,永鼎股份,1.0
2026-01-26/t,合锻智能,1.0
2026-01-26/t,联创光电,1.0
2026-01-26/t,国光电气,1.0
2026-01-26/t,安泰科技,1.0
2026-01-26/t,西部超导,1.0
2026-01-26/t,久立特材,1.0
2026-01-26/t,四创电子,1.0
2026-01-26/t,固德威,1.0
2026-01-26/t,王子新材,1.0
2026-01-26/t,旭光电子,1.0
2026-01-26/t,宏微科技,1.0
2026-01-26/t,杭氧股份,1.0
2026-01-26/t,新剑,1.0
2026-01-26/t,宁德时代,1.0
2026-01-26/t,比亚迪,1.0
2026-01-26/t,三花智控,1.0
2026-01-26/t,亿纬锂能,1.0
2026-01-26/t,华自科技,1.0
2026-01-26/t,联赢科技,1.0
2026-01-26/t,飞荣达,1.0
2026-01-26/t,奕东电子,1.0
2026-01-26/t,鹏辉能源,1.0
2026-01-26/t,申菱环境,1.0
2026-01-26/t,康欣新材,1.0
2026-01-26/t,思瑞浦,1.0
2026-01-26/t,纳芯微,1.0
2026-01-26/t,交运股份,1.0
2026-01-26/t,锦浪科技,1.0
2026-01-26/t,江化微,1.0
2026-01-26/t,动力新科,0.5
2026-01-26/t,航亚科技,0.5
2026-01-26/t,潍柴重机,0.5
2026-01-26/t,中国动力,0.5
2026-01-26/t,中远海能,0.5
2026-01-26/t,招商轮船,0.5
2026-01-26/t,泰豪科技,0.5
2026-01-26/t,兰花科创,0.3
2026-01-26/t,百度集团,0.3
2026-01-26/t,悍高集团,0.3
