时间,个股,得分
2026-01-19/1,北方华创,1.0
2026-01-19/1,吉比特,1.0
2026-01-19/1,芯源微,1.0
2026-01-19/1,神州泰岳,1.0
2026-01-19/1,恺英网络,1.0
2026-01-19/1,完美世界,1.0
2026-01-19/1,华通线缆,1.0
2026-01-19/1,值得买,1.0
2026-01-19/1,南方传媒,1.0
2026-01-19/1,科翔股份,1.0
2026-01-19/1,力积电,1.0
2026-01-19/1,中微公司,1.0
2026-01-19/1,拓荆科技,1.0
2026-01-19/1,中控技术,1.0
2026-01-19/1,微盟集团,1.0
2026-01-19/1,精智达,1.0
2026-01-19/1,和林微纳,1.0
2026-01-19/1,神工股份,1.0
2026-01-19/1,埃科光电,1.0
2026-01-19/1,华亚智能,1.0
2026-01-19/1,江丰电子,1.0
2026-01-19/1,华自科技,1.0
2026-01-19/1,杰瑞股份,1.0
2026-01-19/1,万泽股份,1.0
2026-01-19/1,联德股份,1.0
2026-01-19/1,博盈特焊,1.0
2026-01-19/1,隆达股份,1.0
2026-01-19/1,常宝股份,1.0
2026-01-19/1,广钢气体,1.0
2026-01-19/1,迈为股份,1.0
2026-01-19/1,奥特维,1.0
2026-01-19/1,帝尔激光,1.0
2026-01-19/1,鼎泰高科,1.0
2026-01-19/1,大族激光,1.0
2026-01-19/1,凯格精机,1.0
2026-01-19/1,英维克,1.0
2026-01-19/1,宏盛股份,1.0
2026-01-19/1,沃尔德,1.0
2026-01-19/1,捷邦科技,1.0
2026-01-19/1,三花智控,1.0
2026-01-19/1,拓普集团,1.0
2026-01-19/1,恒立液压,1.0
2026-01-19/1,长盈精密,1.0
2026-01-19/1,蓝思科技,1.0
2026-01-19/1,浙江荣泰,1.0
2026-01-19/1,美湖股份,1.0
2026-01-19/1,豪能股份,1.0
2026-01-19/1,步科股份,1.0
2026-01-19/1,雷赛智能,1.0
2026-01-19/1,众辰科技,1.0
2026-01-19/1,新坐标,1.0
2026-01-19/1,威唐工业,1.0
2026-01-19/1,铁流股份,1.0
2026-01-19/1,绿的谐波,1.0
2026-01-19/1,斯菱股份,1.0
2026-01-19/1,汉威科技,1.0
2026-01-19/1,福莱新材,1.0
2026-01-19/1,奥比中光,1.0
2026-01-19/1,中际旭创,1.0
2026-01-19/1,新易盛,1.0
2026-01-19/1,天孚通信,1.0
2026-01-19/1,汇绿科技,1.0
2026-01-19/1,剑桥科技,1.0
2026-01-19/1,紫光股份,1.0
2026-01-19/1,华丰科技,1.0
2026-01-19/1,锐捷网络,1.0
2026-01-19/1,长飞光纤,1.0
2026-01-19/1,烽火通信,1.0
2026-01-19/1,亨通光电,1.0
2026-01-19/1,中天科技,1.0
2026-01-19/1,澜起科技,1.0
2026-01-19/1,兆易创新,1.0
2026-01-19/1,亚翔集成,1.0
2026-01-19/1,圣辉集成,1.0
2026-01-19/1,创元科技,1.0
2026-01-19/1,龙图光罩,1.0
2026-01-19/1,海晨股份,1.0
2026-01-19/1,清溢光电,1.0
2026-01-19/1,中科曙光,0.3
