时间,个股,得分
2026-01-28/t,钧达股份,2.0
2026-01-28/t,宏微科技,2.0
2026-01-28/t,芯源微,2.0
2026-01-28/t,麦格米特,2.0
2026-01-28/t,中科飞测,2.0
2026-01-28/t,德才股份,2.0
2026-01-28/t,圣邦股份,2.0
2026-01-28/t,南芯科技,2.0
2026-01-28/t,新洁能,2.0
2026-01-28/t,思瑞浦,2.0
2026-01-28/t,斯达半导,2.0
2026-01-28/t,耐普矿机,2.0
2026-01-28/t,科达利,2.0
2026-01-28/t,光力科技,2.0
2026-01-28/t,微导纳米,2.0
2026-01-28/t,士兰微,2.0
2026-01-28/t,艾为电子,2.0
2026-01-28/t,晶丰明源,2.0
2026-01-28/t,优刻得,2.0
2026-01-28/t,青云科技,2.0
2026-01-28/t,厦钨新能,2.0
2026-01-28/t,金龙汽车,2.0
2026-01-28/t,神州数码,2.0
2026-01-28/t,宏景科技,2.0
2026-01-28/t,烽火通信,2.0
2026-01-28/t,岭南控股,2.0
2026-01-28/t,九号公司,2.0
2026-01-28/t,舒华体育,2.0
2026-01-28/t,金山云,2.0
2026-01-28/t,阿里巴巴,2.0
2026-01-28/t,上能电气,2.0
2026-01-28/t,金海通,2.0
2026-01-28/t,芯原股份,2.0
2026-01-28/t,精测电子,2.0
2026-01-28/t,德马科技,2.0
2026-01-28/t,广钢气体,2.0
2026-01-28/t,新意网,1.0
2026-01-28/t,数据港,1.0
2026-01-28/t,中际旭创,1.0
2026-01-28/t,云天励飞,1.0
2026-01-28/t,有方科技,1.0
2026-01-28/t,光环新网,1.0
2026-01-28/t,奥飞数据,1.0
2026-01-28/t,经纬恒润,1.0
2026-01-28/t,威胜控股,1.0
2026-01-28/t,深信服,1.0
2026-01-28/t,金盘科技,1.0
2026-01-28/t,博迁新材,1.0
2026-01-28/t,中国太保,1.0
2026-01-28/t,中国平安,1.0
2026-01-28/t,中国人寿,1.0
2026-01-28/t,新华保险,1.0
2026-01-28/t,顺网科技,1.0
2026-01-28/t,浪潮信息,1.0
2026-01-28/t,福斯特,1.0
2026-01-28/t,海优新材,1.0
2026-01-28/t,亚玛顿,1.0
2026-01-28/t,福莱特,1.0
2026-01-28/t,天合光能,1.0
2026-01-28/t,晶科能源,1.0
2026-01-28/t,帝尔激光,1.0
2026-01-28/t,东方日升,1.0
2026-01-28/t,宏盛股份,1.0
2026-01-28/t,星环科技,1.0
2026-01-28/t,沐曦,1.0
2026-01-28/t,华丰科技,1.0
2026-01-28/t,美年健康,1.0
2026-01-28/t,兆驰股份,1.0
2026-01-28/t,卓易信息,1.0
2026-01-28/t,新易盛,1.0
2026-01-28/t,腾讯控股,1.0
2026-01-28/t,科大讯飞,1.0
2026-01-28/t,中科曙光,1.0
2026-01-28/t,海光信息,1.0
2026-01-28/t,广合科技,1.0
2026-01-28/t,兴森科技,1.0
2026-01-28/t,深南电路,1.0
2026-01-28/t,寒武纪,1.0
2026-01-28/t,源杰科技,1.0
2026-01-28/t,炬光科技,1.0
2026-01-28/t,腾景科技,1.0
2026-01-28/t,鼎通科技,1.0
2026-01-28/t,金风科技,1.0
2026-01-28/t,泰胜风能,1.0
2026-01-28/t,鹏华基金,1.0
2026-01-28/t,世纪互联,1.0
2026-01-28/t,万国数据,1.0
2026-01-28/t,雅克科技,1.0
2026-01-28/t,安集科技,1.0
2026-01-28/t,鼎龙股份,1.0
2026-01-28/t,智立方,1.0
2026-01-28/t,珂玛科技,1.0
2026-01-28/t,强一股份,1.0
2026-01-28/t,上海新阳,1.0
2026-01-28/t,普天科技,1.0
2026-01-28/t,顺灏股份,1.0
2026-01-28/t,闪迪,1.0
2026-01-28/t,铠侠,1.0
2026-01-28/t,三星,1.0
2026-01-28/t,美光,1.0
2026-01-28/t,惠普,1.0
2026-01-28/t,戴尔,1.0
2026-01-28/t,苹果,1.0
2026-01-28/t,小米,1.0
2026-01-28/t,聚合材料,1.0
2026-01-28/t,江南新材,1.0
2026-01-28/t,振华股份,1.0
2026-01-28/t,欧陆通,1.0
2026-01-28/t,江海股份,1.0
2026-01-28/t,菲利华,1.0
2026-01-28/t,特斯拉,1.0
2026-01-28/t,浙江荣特,1.0
2026-01-28/t,百通,1.0
2026-01-28/t,宁德时代,1.0
2026-01-28/t,南山,1.0
2026-01-28/t,创新实业,1.0
2026-01-28/t,云铝,1.0
2026-01-28/t,江丰电子,1.0
2026-01-28/t,矽电股份,1.0
2026-01-28/t,京仪装备,1.0
2026-01-28/t,华虹半导体,1.0
2026-01-28/t,通富微电,1.0
2026-01-28/t,宇晶股份,1.0
2026-01-28/t,飞沃科技,1.0
2026-01-28/t,西部材料,1.0
2026-01-28/t,华曙高科,1.0
2026-01-28/t,博敏电子,1.0
2026-01-28/t,景旺电子,1.0
2026-01-28/t,科翔股份,1.0
2026-01-28/t,福昕软件,1.0
2026-01-28/t,宏桥,1.0
2026-01-28/t,中孚,1.0
2026-01-28/t,天山铝业,1.0
2026-01-28/t,宏创,1.0
2026-01-28/t,神火,1.0
2026-01-28/t,中来股份,1.0
2026-01-28/t,新锐股份,1.0
2026-01-28/t,燕东微,1.0
2026-01-28/t,志高机械,1.0
2026-01-28/t,萃华珠宝,1.0
2026-01-28/t,南矿集团,1.0
2026-01-28/t,浙矿股份,1.0
2026-01-28/t,卫星化学,1.0
2026-01-28/t,浙江龙盛,1.0
2026-01-28/t,闰土股份,1.0
2026-01-28/t,吉华集团,1.0
2026-01-28/t,亚邦股份,1.0
2026-01-28/t,安诺其,1.0
2026-01-28/t,福莱蒽特,1.0
2026-01-28/t,万丰股份,1.0
2026-01-28/t,中国石化,1.0
2026-01-28/t,中国石油,1.0
2026-01-28/t,中国海油,1.0
2026-01-28/t,安徽合力,1.0
2026-01-28/t,航天宏图,1.0
2026-01-28/t,云南锗业,1.0
2026-01-28/t,伟创电气,1.0
2026-01-28/t,拓普集团,1.0
2026-01-28/t,陕西煤业,1.0
2026-01-28/t,电投能源,1.0
2026-01-28/t,阳光电源,1.0
2026-01-28/t,东方电缆,1.0
2026-01-28/t,明冠新材,1.0
2026-01-28/t,先惠技术,1.0
2026-01-28/t,茂莱光学,1.0
2026-01-28/t,恒运昌,1.0
2026-01-28/t,福晶科技,1.0
2026-01-28/t,盛美上海,1.0
2026-01-28/t,波长光电,1.0
2026-01-28/t,汇成真空,1.0
2026-01-28/t,华海清科,1.0
2026-01-28/t,石维存储,1.0
2026-01-28/t,工业富联,1.0
2026-01-28/t,和林微纳,1.0
2026-01-28/t,华阳股份,1.0
2026-01-28/t,中国神华,1.0
2026-01-28/t,兖矿能源,1.0
2026-01-28/t,特变电工,1.0
2026-01-28/t,潞安环能,1.0
2026-01-28/t,科达制造,1.0
2026-01-28/t,晋控煤业,1.0
2026-01-28/t,力量发展,1.0
2026-01-28/t,平煤股份,1.0
2026-01-28/t,中煤能源,1.0
2026-01-28/t,高德红外,0.5
2026-01-28/t,图南股份,0.5
2026-01-28/t,卓兆点胶,0.5
2026-01-28/t,PVC,0.3
2026-01-28/t,中联重科,0.3
2026-01-28/t,中国动力,0.3
