时间,个股,得分
2026-01-25/t,迈为股份,15.0
2026-01-25/t,奥特维,12.0
2026-01-25/t,钧达股份,9.0
2026-01-25/t,帝科股份,9.0
2026-01-25/t,海优新材,8.0
2026-01-25/t,高测股份,8.0
2026-01-25/t,晶科能源,6.0
2026-01-25/t,东方日升,6.0
2026-01-25/t,先导智能,5.0
2026-01-25/t,双良节能,5.0
2026-01-25/t,天合光能,5.0
2026-01-25/t,宇晶股份,5.0
2026-01-25/t,先惠技术,5.0
2026-01-25/t,连城数控,5.0
2026-01-25/t,中国平安,4.0
2026-01-25/t,众安在线,4.0
2026-01-25/t,福斯特,4.0
2026-01-25/t,平安银行,4.0
2026-01-25/t,国信证券,4.0
2026-01-25/t,招商证券,4.0
2026-01-25/t,中国太保,4.0
2026-01-25/t,蓝思科技,4.0
2026-01-25/t,中控技术,4.0
2026-01-25/t,联赢激光,4.0
2026-01-25/t,精智达,4.0
2026-01-25/t,越秀资本,4.0
2026-01-25/t,上海港湾,4.0
2026-01-25/t,捷佳伟创,4.0
2026-01-25/t,厦钨新能,4.0
2026-01-25/t,乾照光电,4.0
2026-01-25/t,中国人寿,4.0
2026-01-25/t,拉普拉斯,4.0
2026-01-25/t,聚和材料,3.6
2026-01-25/t,兆易创新,3.0
2026-01-25/t,艾罗能源,3.0
2026-01-25/t,德明利,3.0
2026-01-25/t,飞沃科技,3.0
2026-01-25/t,拓普集团,3.0
2026-01-25/t,华新精科,3.0
2026-01-25/t,思源电气,3.0
2026-01-25/t,凯盛科技,3.0
2026-01-25/t,国瓷材料,3.0
2026-01-25/t,中一科技,3.0
2026-01-25/t,海光信息,3.0
2026-01-25/t,均胜电子,3.0
2026-01-25/t,明冠新材,3.0
2026-01-25/t,信科移动,3.0
2026-01-25/t,明阳智能,3.0
2026-01-25/t,上海洗霸,3.0
2026-01-25/t,澜起科技,3.0
2026-01-25/t,隆基绿能,3.0
2026-01-25/t,纳科诺尔,3.0
2026-01-25/t,香农芯创,3.0
2026-01-25/t,科顺股份,3.0
2026-01-25/t,华自科技,3.0
2026-01-25/t,伟创电气,3.0
2026-01-25/t,健之佳,2.0
2026-01-25/t,聚辰股份,2.0
2026-01-25/t,普冉股份,2.0
2026-01-25/t,灵鸽科技,2.0
2026-01-25/t,荣旗科技,2.0
2026-01-25/t,利通科技,2.0
2026-01-25/t,菲利华,2.0
2026-01-25/t,晶盛机电,2.0
2026-01-25/t,开拓药业,2.0
2026-01-25/t,润本股份,2.0
2026-01-25/t,美丽田园,2.0
2026-01-25/t,华凯易佰,2.0
2026-01-25/t,科华数据,2.0
2026-01-25/t,世纪华通,2.0
2026-01-25/t,微盟集团,2.0
2026-01-25/t,泛微网络,2.0
2026-01-25/t,博思软件,2.0
2026-01-25/t,长源东谷,2.0
2026-01-25/t,信维通信,2.0
2026-01-25/t,金山办公,2.0
2026-01-25/t,长亮科技,2.0
2026-01-25/t,合合信息,2.0
2026-01-25/t,海亮股份,2.0
2026-01-25/t,中微公司,2.0
2026-01-25/t,百度,2.0
2026-01-25/t,宝信软件,2.0
2026-01-25/t,优刻得,2.0
2026-01-25/t,福昕软件,2.0
2026-01-25/t,悍高集团,2.0
2026-01-25/t,烽火通信,2.0
2026-01-25/t,华精科技,2.0
2026-01-25/t,禾盛新材,2.0
2026-01-25/t,中原内配,2.0
2026-01-25/t,大金重工,2.0
2026-01-25/t,中际旭创,2.0
2026-01-25/t,卓易信息,2.0
2026-01-25/t,大连电瓷,2.0
2026-01-25/t,中熔电气,2.0
2026-01-25/t,金固股份,2.0
2026-01-25/t,志特新材,2.0
2026-01-25/t,腾讯控股,2.0
2026-01-25/t,航天动力,2.0
2026-01-25/t,福莱特,2.0
2026-01-25/t,宏和科技,2.0
2026-01-25/t,双林股份,2.0
2026-01-25/t,凯众股份,2.0
2026-01-25/t,协鑫集成,2.0
2026-01-25/t,北京君正,2.0
2026-01-25/t,安靠智电,2.0
2026-01-25/t,绿的谐波,2.0
2026-01-25/t,琏升科技,2.0
2026-01-25/t,金晶科技,2.0
2026-01-25/t,芯原股份,2.0
2026-01-25/t,方正证券,2.0
2026-01-25/t,佰维存储,2.0
2026-01-25/t,江波龙,2.0
2026-01-25/t,青木科技,2.0
2026-01-25/t,汇通达,2.0
2026-01-25/t,宝尊电商,2.0
2026-01-25/t,震裕科技,2.0
2026-01-25/t,迪阿股份,2.0
2026-01-25/t,复星国际,2.0
2026-01-25/t,科笛,2.0
2026-01-25/t,百果园,2.0
2026-01-25/t,四环医药,2.0
2026-01-25/t,周大生,2.0
2026-01-25/t,上美股份,2.0
2026-01-25/t,稳健医疗,2.0
2026-01-25/t,一心堂,2.0
2026-01-25/t,云南白药,2.0
2026-01-25/t,福瑞达,2.0
2026-01-25/t,雍禾医疗,2.0
2026-01-25/t,重庆百货,2.0
2026-01-25/t,Keep,2.0
2026-01-25/t,复锐医疗科技,2.0
2026-01-25/t,六福集团,2.0
2026-01-25/t,领益智造,1.5
2026-01-25/t,泡泡玛特,1.3
2026-01-25/t,保利发展,1.0
2026-01-25/t,华海清科,1.0
2026-01-25/t,桂冠电力,1.0
2026-01-25/t,北方华创,1.0
2026-01-25/t,精测电子,1.0
2026-01-25/t,微导纳米,1.0
2026-01-25/t,拓荆科技,1.0
2026-01-25/t,帝尔激光,1.0
2026-01-25/t,燧原科技,1.0
2026-01-25/t,唯品会,1.0
2026-01-25/t,芒果超媒,1.0
2026-01-25/t,爱奇艺,1.0
2026-01-25/t,快手,1.0
2026-01-25/t,阿里巴巴,1.0
2026-01-25/t,智动力,1.0
2026-01-25/t,溯联股份,1.0
2026-01-25/t,江南新材,1.0
2026-01-25/t,九丰能源,1.0
2026-01-25/t,东芯股份,1.0
2026-01-25/t,协创数据,1.0
2026-01-25/t,爱旭股份,1.0
2026-01-25/t,江特电机,1.0
2026-01-25/t,渤海汽车,1.0
2026-01-25/t,应流股份,1.0
2026-01-25/t,瑞华泰,1.0
2026-01-25/t,沃格光电,1.0
2026-01-25/t,荣泰健康,1.0
2026-01-25/t,网易,1.0
2026-01-25/t,龙芯中科,1.0
2026-01-25/t,兆驰股份,1.0
2026-01-25/t,美年健康,1.0
2026-01-25/t,德才股份,1.0
