时间,个股,得分
2026-01-09/t,埃克赛博,1.0
2026-01-09/t,西子洁能,1.0
2026-01-09/t,华光环能,1.0
2026-01-09/t,上海电气,1.0
2026-01-09/t,常宝股份,1.0
2026-01-09/t,博恩特翰,1.0
2026-01-09/t,阳光电源,1.0
2026-01-09/t,掌阅科技,1.0
2026-01-09/t,拉普拉斯,1.0
2026-01-09/t,帝尔激光,1.0
2026-01-09/t,捷佳伟创,1.0
2026-01-09/t,京山轻机,1.0
2026-01-09/t,奥特维,1.0
2026-01-09/t,中航成飞,1.0
2026-01-09/t,中航沈飞,1.0
2026-01-09/t,中航西飞,1.0
2026-01-09/t,国睿科技,1.0
2026-01-09/t,洪都航空,1.0
2026-01-09/t,内蒙一机,1.0
2026-01-09/t,高德红外,1.0
2026-01-09/t,广东宏大,1.0
2026-01-09/t,航天南湖,1.0
2026-01-09/t,纵横股份,1.0
2026-01-09/t,人民网,1.0
2026-01-09/t,新雷能,1.0
2026-01-09/t,阿里巴巴,1.0
2026-01-09/t,腾讯控股,1.0
2026-01-09/t,中国太保,1.0
2026-01-09/t,上海建工,1.0
2026-01-09/t,金山办公,1.0
2026-01-09/t,万兴科技,1.0
2026-01-09/t,北汽蓝谷,1.0
2026-01-09/t,东方明珠,1.0
2026-01-09/t,巨人网络,1.0
2026-01-09/t,盛天网络,1.0
2026-01-09/t,海天瑞声,1.0
2026-01-09/t,全志科技,1.0
2026-01-09/t,AI应用,0.0
2026-01-09/t,中科曙光,0.0
