时间,个股,得分
2026-01-25/1,迈为股份,18.0
2026-01-25/1,奥特维,15.0
2026-01-25/1,钧达股份,11.0
2026-01-25/1,帝科股份,10.0
2026-01-25/1,高测股份,9.0
2026-01-25/1,海优新材,9.0
2026-01-25/1,东方日升,7.0
2026-01-25/1,连城数控,7.0
2026-01-25/1,晶科能源,6.0
2026-01-25/1,双良节能,6.0
2026-01-25/1,宇晶股份,6.0
2026-01-25/1,蓝思科技,5.0
2026-01-25/1,上海港湾,5.0
2026-01-25/1,先导智能,5.0
2026-01-25/1,捷佳伟创,5.0
2026-01-25/1,天合光能,5.0
2026-01-25/1,拉普拉斯,5.0
2026-01-25/1,先惠技术,5.0
2026-01-25/1,艾罗能源,4.0
2026-01-25/1,平安银行,4.0
2026-01-25/1,中国人寿,4.0
2026-01-25/1,越秀资本,4.0
2026-01-25/1,飞沃科技,4.0
2026-01-25/1,乾照光电,4.0
2026-01-25/1,福斯特,4.0
2026-01-25/1,厦钨新能,4.0
2026-01-25/1,中国平安,4.0
2026-01-25/1,国信证券,4.0
2026-01-25/1,精智达,4.0
2026-01-25/1,招商证券,4.0
2026-01-25/1,中国太保,4.0
2026-01-25/1,众安在线,4.0
2026-01-25/1,信科移动,4.0
2026-01-25/1,华新精科,4.0
2026-01-25/1,联赢激光,4.0
2026-01-25/1,聚和材料,3.6
2026-01-25/1,中控技术,3.3
2026-01-25/1,烽火通信,3.0
2026-01-25/1,均胜电子,3.0
2026-01-25/1,拓普集团,3.0
2026-01-25/1,航天动力,3.0
2026-01-25/1,伟创电气,3.0
2026-01-25/1,芯原股份,3.0
2026-01-25/1,明冠新材,3.0
2026-01-25/1,香农芯创,3.0
2026-01-25/1,德明利,3.0
2026-01-25/1,兆易创新,3.0
2026-01-25/1,凯盛科技,3.0
2026-01-25/1,信维通信,3.0
2026-01-25/1,上海洗霸,3.0
2026-01-25/1,中一科技,3.0
2026-01-25/1,国瓷材料,3.0
2026-01-25/1,纳科诺尔,3.0
2026-01-25/1,隆基绿能,3.0
2026-01-25/1,明阳智能,3.0
2026-01-25/1,思源电气,3.0
2026-01-25/1,华自科技,3.0
2026-01-25/1,科顺股份,3.0
2026-01-25/1,方正证券,2.0
2026-01-25/1,一心堂,2.0
2026-01-25/1,健之佳,2.0
2026-01-25/1,普冉股份,2.0
2026-01-25/1,江波龙,2.0
2026-01-25/1,佰维存储,2.0
2026-01-25/1,科笛,2.0
2026-01-25/1,百果园,2.0
2026-01-25/1,复星国际,2.0
2026-01-25/1,迪阿股份,2.0
2026-01-25/1,宝尊电商,2.0
2026-01-25/1,汇通达,2.0
2026-01-25/1,周大生,2.0
2026-01-25/1,四环医药,2.0
2026-01-25/1,灵鸽科技,2.0
2026-01-25/1,海亮股份,2.0
2026-01-25/1,荣旗科技,2.0
2026-01-25/1,长源东谷,2.0
2026-01-25/1,稳健医疗,2.0
2026-01-25/1,上美股份,2.0
2026-01-25/1,华凯易佰,2.0
2026-01-25/1,利通科技,2.0
2026-01-25/1,中材科技,2.0
2026-01-25/1,世纪华通,2.0
2026-01-25/1,微盟集团,2.0
2026-01-25/1,泛微网络,2.0
2026-01-25/1,长亮科技,2.0
2026-01-25/1,博思软件,2.0
2026-01-25/1,海光信息,2.0
2026-01-25/1,宏和科技,2.0
2026-01-25/1,金山办公,2.0
2026-01-25/1,福莱特,2.0
2026-01-25/1,福昕软件,2.0
2026-01-25/1,中孚实业,2.0
2026-01-25/1,合合信息,2.0
2026-01-25/1,优刻得,2.0
2026-01-25/1,中国宏桥,2.0
2026-01-25/1,宝信软件,2.0
2026-01-25/1,中微公司,2.0
2026-01-25/1,百度,2.0
2026-01-25/1,神火股份,2.0
2026-01-25/1,天山铝业,2.0
2026-01-25/1,云铝股份,2.0
2026-01-25/1,美丽田园,2.0
2026-01-25/1,润本股份,2.0
2026-01-25/1,开拓药业,2.0
2026-01-25/1,世运电路,2.0
2026-01-25/1,安徽合力,2.0
2026-01-25/1,航天宏图,2.0
2026-01-25/1,云南锗业,2.0
2026-01-25/1,国机精工,2.0
2026-01-25/1,南山智尚,2.0
2026-01-25/1,春晖智控,2.0
2026-01-25/1,科华数据,2.0
2026-01-25/1,金固股份,2.0
2026-01-25/1,安靠智电,2.0
2026-01-25/1,大连电瓷,2.0
2026-01-25/1,中熔电气,2.0
2026-01-25/1,中原内配,2.0
2026-01-25/1,大金重工,2.0
2026-01-25/1,中际旭创,2.0
2026-01-25/1,华精科技,2.0
2026-01-25/1,志特新材,2.0
2026-01-25/1,悍高集团,2.0
2026-01-25/1,禾盛新材,2.0
2026-01-25/1,宁德时代,2.0
2026-01-25/1,琏升科技,2.0
2026-01-25/1,金晶科技,2.0
2026-01-25/1,协鑫集成,2.0
2026-01-25/1,北京君正,2.0
2026-01-25/1,云南白药,2.0
2026-01-25/1,澜起科技,2.0
2026-01-25/1,绿的谐波,2.0
2026-01-25/1,震裕科技,2.0
2026-01-25/1,凯众股份,2.0
2026-01-25/1,双林股份,2.0
2026-01-25/1,重庆百货,2.0
2026-01-25/1,福瑞达,2.0
2026-01-25/1,青木科技,2.0
2026-01-25/1,六福集团,2.0
2026-01-25/1,复锐医疗科技,2.0
2026-01-25/1,Keep,2.0
2026-01-25/1,雍禾医疗,2.0
2026-01-25/1,晶盛机电,2.0
2026-01-25/1,菲利华,2.0
2026-01-25/1,聚辰股份,2.0
2026-01-25/1,领益智造,1.5
2026-01-25/1,泡泡玛特,1.3
2026-01-25/1,内蒙华电,1.0
2026-01-25/1,长鑫存储,1.0
2026-01-25/1,万通发展,1.0
2026-01-25/1,中钢洛耐,1.0
2026-01-25/1,火炬电子,1.0
2026-01-25/1,保利发展,1.0
2026-01-25/1,中国金茂,1.0
2026-01-25/1,建发国际,1.0
2026-01-25/1,绿城中国,1.0
2026-01-25/1,三安光电,1.0
2026-01-25/1,隆盛科技,1.0
2026-01-25/1,瑞华泰,1.0
2026-01-25/1,沃格光电,1.0
2026-01-25/1,荣泰健康,1.0
2026-01-25/1,网易,1.0
2026-01-25/1,龙芯中科,1.0
2026-01-25/1,巨人网络,1.0
2026-01-25/1,蔚蓝锂芯,1.0
2026-01-25/1,京能电力,1.0
2026-01-25/1,申能股份,1.0
2026-01-25/1,鲁阳节能,1.0
2026-01-25/1,远东股份,1.0
2026-01-25/1,飞龙股份,1.0
2026-01-25/1,德福科技,1.0
2026-01-25/1,延江股份,1.0
2026-01-25/1,呈和科技,1.0
2026-01-25/1,台积电,1.0
2026-01-25/1,AMD,1.0
2026-01-25/1,英特尔,1.0
2026-01-25/1,紫光国微,1.0
2026-01-25/1,东芯股份,1.0
2026-01-25/1,协创数据,1.0
2026-01-25/1,MEMS探针卡,1.0
2026-01-25/1,爱旭股份,1.0
2026-01-25/1,京山轻机,1.0
2026-01-25/1,通威股份,1.0
2026-01-25/1,贝壳-W,1.0
2026-01-25/1,华润置地,1.0
2026-01-25/1,新城控股,1.0
2026-01-25/1,大悦城,1.0
2026-01-25/1,城投控股,1.0
2026-01-25/1,招商蛇口,1.0
2026-01-25/1,航天电子,1.0
2026-01-25/1,中国中铁,1.0
2026-01-25/1,昱能科技,1.0
2026-01-25/1,禾迈股份,1.0
2026-01-25/1,派能科技,1.0
2026-01-25/1,固德威,1.0
2026-01-25/1,德业股份,1.0
2026-01-25/1,苏博特,1.0
2026-01-25/1,万国黄金,1.0
2026-01-25/1,赤峰黄金,1.0
2026-01-25/1,山金国际,1.0
2026-01-25/1,紫金黄金,1.0
2026-01-25/1,招金黄金,1.0
2026-01-25/1,新易盛,1.0
2026-01-25/1,海伟股份,1.0
2026-01-25/1,融捷股份,1.0
2026-01-25/1,江特电机,1.0
2026-01-25/1,川发龙蟒,1.0
2026-01-25/1,渤海汽车,1.0
2026-01-25/1,应流股份,1.0
2026-01-25/1,天润工业,1.0
2026-01-25/1,福达股份,1.0
2026-01-25/1,泰豪科技,1.0
2026-01-25/1,杰瑞股份,1.0
2026-01-25/1,动力新科,1.0
2026-01-25/1,中国动力,1.0
2026-01-25/1,潍柴动力,1.0
2026-01-25/1,国博电子,1.0
2026-01-25/1,中国卫星,1.0
2026-01-25/1,电科芯片,1.0
2026-01-25/1,臻镭科技,1.0
2026-01-25/1,恒勃股份,1.0
2026-01-25/1,斯菱股份,1.0
2026-01-25/1,新剑链,1.0
2026-01-25/1,浙江荣泰,1.0
2026-01-25/1,恒立液压,1.0
2026-01-25/1,三花智控,1.0
2026-01-25/1,超捷股份,1.0
2026-01-25/1,豪能股份,1.0
2026-01-25/1,高华科技,1.0
2026-01-25/1,苏大维格,1.0
2026-01-25/1,铂力特,1.0
2026-01-25/1,江顺科技,1.0
2026-01-25/1,滨江集团,1.0
2026-01-25/1,天齐锂业,1.0
2026-01-25/1,赣锋锂业,1.0
2026-01-25/1,长盛轴承,1.0
2026-01-25/1,中大力德,1.0
2026-01-25/1,晶华新材,1.0
2026-01-25/1,康隆达,1.0
2026-01-25/1,同益中,1.0
2026-01-25/1,聚杰微纤,1.0
2026-01-25/1,日盈电子,1.0
2026-01-25/1,模塑科技,1.0
2026-01-25/1,恒帅股份,1.0
2026-01-25/1,太力科技,1.0
2026-01-25/1,唯科科技,1.0
2026-01-25/1,肇民科技,1.0
2026-01-25/1,福莱新材,1.0
2026-01-25/1,汉威科技,1.0
2026-01-25/1,恒辉安防,1.0
2026-01-25/1,德康生物,1.0
2026-01-25/1,温氏股份,1.0
2026-01-25/1,牧原股份,1.0
2026-01-25/1,道氏技术,1.0
2026-01-25/1,天铁科技,1.0
2026-01-25/1,英联股份,1.0
2026-01-25/1,当升科技,1.0
2026-01-25/1,南钢股份,1.0
2026-01-25/1,宝钢股份,1.0
2026-01-25/1,华菱钢铁,1.0
2026-01-25/1,东睦股份,1.0
2026-01-25/1,美湖股份,1.0
2026-01-25/1,亿嘉和,1.0
2026-01-25/1,东华测试,1.0
2026-01-25/1,德马科技,1.0
2026-01-25/1,征和工业,1.0
2026-01-25/1,海螺水泥,1.0
2026-01-25/1,银河航天,1.0
2026-01-25/1,西部材料,1.0
2026-01-25/1,嘉元科技,1.0
2026-01-25/1,安孚科技,1.0
2026-01-25/1,乖宝宠物,1.0
2026-01-25/1,中宠股份,1.0
2026-01-25/1,依依股份,1.0
2026-01-25/1,佩蒂股份,1.0
2026-01-25/1,海大集团,1.0
2026-01-25/1,益生股份,1.0
2026-01-25/1,圣农发展,1.0
2026-01-25/1,天康生物,1.0
2026-01-25/1,立华股份,1.0
2026-01-25/1,泛亚微透,1.0
2026-01-25/1,国际复材,1.0
2026-01-25/1,信义光能,1.0
2026-01-25/1,森特股份,1.0
2026-01-25/1,北新建材,1.0
2026-01-25/1,兔宝宝,1.0
2026-01-25/1,坚朗五金,1.0
2026-01-25/1,三棵树,1.0
2026-01-25/1,中钨高新,1.0
2026-01-25/1,旗滨集团,1.0
2026-01-25/1,中国化学,1.0
2026-01-25/1,东方雨虹,1.0
2026-01-25/1,宏景科技,1.0
2026-01-25/1,潍柴重机,1.0
2026-01-25/1,北京利尔,1.0
2026-01-25/1,中国巨石,1.0
2026-01-25/1,正泰电源,1.0
2026-01-25/1,科陆电子,1.0
2026-01-25/1,阳光电源,1.0
2026-01-25/1,聚和股份,1.0
2026-01-25/1,阿特斯,1.0
2026-01-25/1,晶澳科技,1.0
2026-01-25/1,ST金刚,1.0
2026-01-25/1,金蝶国际,1.0
2026-01-25/1,用友网络,1.0
2026-01-25/1,无,1.0
2026-01-25/1,长盈通,1.0
2026-01-25/1,世名科技,1.0
2026-01-25/1,凯伦股份,1.0
2026-01-25/1,四川路桥,1.0
2026-01-25/1,山东路桥,1.0
