时间,个股,得分
2026-01-20/t,经纬恒润,2.0
2026-01-20/t,德赛西威,2.0
2026-01-20/t,三星医疗,2.0
2026-01-20/t,平高电气,2.0
2026-01-20/t,许继电气,2.0
2026-01-20/t,国电南瑞,2.0
2026-01-20/t,南网科技,2.0
2026-01-20/t,麦格米特,2.0
2026-01-20/t,福斯特,2.0
2026-01-20/t,TCL科技,2.0
2026-01-20/t,探路者,2.0
2026-01-20/t,天音控股,2.0
2026-01-20/t,天岳先进,2.0
2026-01-20/t,三角防务,2.0
2026-01-20/t,清溢光电,2.0
2026-01-20/t,鹏鼎控股,2.0
2026-01-20/t,联创电子,2.0
2026-01-20/t,南芯科技,2.0
2026-01-20/t,领益智造,2.0
2026-01-20/t,景嘉微,2.0
2026-01-20/t,豪威集团,2.0
2026-01-20/t,龙旗科技,2.0
2026-01-20/t,鸿富瀚,2.0
2026-01-20/t,经纬恒润-W,2.0
2026-01-20/t,溯联股份,2.0
2026-01-20/t,隆鑫通用,2.0
2026-01-20/t,飞龙股份,2.0
2026-01-20/t,斯蓋智驱,2.0
2026-01-20/t,凌云股份,2.0
2026-01-20/t,秦安股份,2.0
2026-01-20/t,蓝黛科技,2.0
2026-01-20/t,曹操出行,2.0
2026-01-20/t,洪都航空,2.0
2026-01-20/t,凯众股份,2.0
2026-01-20/t,震裕科技,2.0
2026-01-20/t,五洲新春,2.0
2026-01-20/t,呈和科技,2.0
2026-01-20/t,山高环能,2.0
2026-01-20/t,美利信,2.0
2026-01-20/t,均胜电子,2.0
2026-01-20/t,银轮股份,2.0
2026-01-20/t,雷迪克,2.0
2026-01-20/t,长安汽车,2.0
2026-01-20/t,海兴电力,2.0
2026-01-20/t,中原内配,2.0
2026-01-20/t,大族激光,2.0
2026-01-20/t,东山精密,2.0
2026-01-20/t,电连技术,2.0
2026-01-20/t,超频三,2.0
2026-01-20/t,传音控股,2.0
2026-01-20/t,佰维存储,2.0
2026-01-20/t,泰胜风能,2.0
2026-01-20/t,晶科能源,2.0
2026-01-20/t,天合光能,2.0
2026-01-20/t,烽火通信,2.0
2026-01-20/t,泡泡玛特,2.0
2026-01-20/t,翔港科技,2.0
2026-01-20/t,统联精密,2.0
2026-01-20/t,三安光电,2.0
2026-01-20/t,利扬芯片,2.0
2026-01-20/t,联动科技,2.0
2026-01-20/t,聚和材料,2.0
2026-01-20/t,华自科技,2.0
2026-01-20/t,中航光电,2.0
2026-01-20/t,华秦科技,2.0
2026-01-20/t,中无人机,2.0
2026-01-20/t,纵横股份,2.0
2026-01-20/t,达瑞电子,2.0
2026-01-20/t,成都华微,2.0
2026-01-20/t,安达智能,2.0
2026-01-20/t,景旺电子,2.0
2026-01-20/t,扬杰科技,2.0
2026-01-20/t,新莱应材,2.0
2026-01-20/t,沃格光电,2.0
2026-01-20/t,顺络电子,2.0
2026-01-20/t,颀中科技,2.0
2026-01-20/t,立讯精密,2.0
2026-01-20/t,凯美特气,2.0
2026-01-20/t,通富微电,1.3
2026-01-20/t,长电科技,1.3
2026-01-20/t,深科技,1.3
2026-01-20/t,华海诚科,1.3
2026-01-20/t,甬矽电子,1.3
2026-01-20/t,万华化学,1.3
2026-01-20/t,圣贝拉,1.0
2026-01-20/t,国金电新,1.0
2026-01-20/t,千里科技,1.0
2026-01-20/t,长江证券,1.0
2026-01-20/t,长江食品,1.0
2026-01-20/t,芯碁微装,1.0
2026-01-20/t,中熔电气,1.0
2026-01-20/t,天齐锂业,1.0
2026-01-20/t,赣锋锂业,1.0
2026-01-20/t,盛新锂能,1.0
2026-01-20/t,璞泰来,1.0
2026-01-20/t,雅化集团,1.0
2026-01-20/t,江顺科技,1.0
2026-01-20/t,银邦股份,1.0
2026-01-20/t,上海瀚讯,1.0
2026-01-20/t,信科移动,1.0
2026-01-20/t,臻镭科技,1.0
2026-01-20/t,国博电子,1.0
2026-01-20/t,黑芝麻智能,1.0
2026-01-20/t,威迈斯,1.0
2026-01-20/t,敏实,1.0
2026-01-20/t,零跑,1.0
2026-01-20/t,大连电瓷,1.0
2026-01-20/t,伟创电气,1.0
2026-01-20/t,科达利,1.0
2026-01-20/t,安培龙,1.0
2026-01-20/t,涛涛车业,1.0
2026-01-20/t,欧陆通,1.0
2026-01-20/t,江海股份,1.0
2026-01-20/t,铂科新材,1.0
2026-01-20/t,美光,1.0
2026-01-20/t,艾罗能源,1.0
2026-01-20/t,新坐标,1.0
2026-01-20/t,威唐工业,1.0
2026-01-20/t,铁流股份,1.0
2026-01-20/t,斯莱克,1.0
2026-01-20/t,博迁新材,1.0
2026-01-20/t,福达股份,1.0
2026-01-20/t,集智股份,1.0
2026-01-20/t,双元科技,1.0
2026-01-20/t,上纬新材,1.0
2026-01-20/t,宁波华翔,1.0
2026-01-20/t,延江股份,1.0
2026-01-20/t,拉普拉斯,1.0
2026-01-20/t,双良节能,1.0
2026-01-20/t,生益科技,1.0
2026-01-20/t,东方电子,1.0
2026-01-20/t,英特尔,1.0
2026-01-20/t,朗新集团,1.0
2026-01-20/t,润和软件,1.0
2026-01-20/t,章源钨业,1.0
2026-01-20/t,常山北明,1.0
2026-01-20/t,软通动力,1.0
2026-01-20/t,诚迈科技,1.0
2026-01-20/t,九联科技,1.0
2026-01-20/t,新风光,1.0
2026-01-20/t,中国西电,1.0
2026-01-20/t,华明装备,1.0
2026-01-20/t,万向钱潮,1.0
2026-01-20/t,北方稀土,1.0
2026-01-20/t,中广核矿业,1.0
2026-01-20/t,SiC相关公司,1.0
2026-01-20/t,金盘科技,1.0
2026-01-20/t,特锐德,1.0
2026-01-20/t,长高电新,1.0
2026-01-20/t,光威复材,1.0
2026-01-20/t,美好医疗,1.0
2026-01-20/t,地平线,1.0
2026-01-20/t,京东物流,1.0
2026-01-20/t,顺丰控股,1.0
2026-01-20/t,隆达股份,1.0
2026-01-20/t,航宇科技,1.0
2026-01-20/t,厦门钨业,1.0
2026-01-20/t,中钨高新,1.0
2026-01-20/t,创新医疗,1.0
2026-01-20/t,金钼股份,1.0
2026-01-20/t,ST嘉澳,1.0
2026-01-20/t,卓越新能,1.0
2026-01-20/t,长江传媒,1.0
2026-01-20/t,大金重工,1.0
2026-01-20/t,中国财险,1.0
2026-01-20/t,富特,1.0
2026-01-20/t,宁波银行,1.0
2026-01-20/t,渝农商行,1.0
2026-01-20/t,爱朋医疗,1.0
2026-01-20/t,中航复材,1.0
2026-01-20/t,中国稀土,1.0
2026-01-20/t,洛阳钼业,1.0
2026-01-20/t,君正集团,1.0
2026-01-20/t,中伟股份,1.0
2026-01-20/t,航发控制,1.0
2026-01-20/t,江航装备,1.0
2026-01-20/t,华光环能,1.0
2026-01-20/t,格林美,1.0
2026-01-20/t,中泰化学,1.0
2026-01-20/t,新疆天业,1.0
2026-01-20/t,广联航空,1.0
2026-01-20/t,嘉化能源,1.0
2026-01-20/t,明德生物,1.0
2026-01-20/t,蓝帆医疗,1.0
2026-01-20/t,津药药业,1.0
2026-01-20/t,翔宇医疗,1.0
2026-01-20/t,麦澜德,1.0
2026-01-20/t,鹭燕医药,1.0
2026-01-20/t,上海谊众,1.0
2026-01-20/t,智飞生物,1.0
2026-01-20/t,兴齐眼药,1.0
2026-01-20/t,汇成股份,1.0
2026-01-20/t,艾迪药业,1.0
2026-01-20/t,三全食品,1.0
2026-01-20/t,厚普股份,1.0
2026-01-20/t,伟思医疗,1.0
2026-01-20/t,茶百道,1.0
2026-01-20/t,小菜园,1.0
2026-01-20/t,东睦股份,1.0
2026-01-20/t,湖南裕能,1.0
2026-01-20/t,腾景科技,1.0
2026-01-20/t,光库科技,1.0
2026-01-20/t,福光股份,1.0
2026-01-20/t,伟测科技,1.0
2026-01-20/t,康强电子,1.0
2026-01-20/t,新恒汇,1.0
2026-01-20/t,光迅科技,1.0
2026-01-20/t,苏大维格,1.0
2026-01-20/t,睿创微纳,1.0
2026-01-20/t,联瑞新材,1.0
2026-01-20/t,长川科技,1.0
2026-01-20/t,华峰测控,1.0
2026-01-20/t,金海通,1.0
2026-01-20/t,金橙子,1.0
2026-01-20/t,分众传媒,1.0
2026-01-20/t,向日葵,1.0
2026-01-20/t,中国长城,1.0
2026-01-20/t,福耀玻璃,1.0
2026-01-20/t,天目药业,1.0
2026-01-20/t,招商蛇口,1.0
2026-01-20/t,华曙高科,1.0
2026-01-20/t,银禧科技,1.0
2026-01-20/t,佳联科技,1.0
2026-01-20/t,创想三维,1.0
2026-01-20/t,明月镜片,1.0
2026-01-20/t,英维克,1.0
2026-01-20/t,鼎通科技,1.0
2026-01-20/t,我爱我家,1.0
2026-01-20/t,贝壳,1.0
2026-01-20/t,中润光学,1.0
2026-01-20/t,柳工,1.0
2026-01-20/t,山河智能,1.0
2026-01-20/t,鹿山新材,1.0
2026-01-20/t,岱美股份,1.0
2026-01-20/t,泛亚微透,1.0
2026-01-20/t,联测科技,1.0
2026-01-20/t,华虹半导体,1.0
2026-01-20/t,超颖电子,1.0
2026-01-20/t,顺灏股份,1.0
2026-01-20/t,长芯博创,1.0
2026-01-20/t,剑桥科技,1.0
2026-01-20/t,中国金茂,1.0
2026-01-20/t,华润万象生活,1.0
2026-01-20/t,滨江集团,1.0
2026-01-20/t,华润置地,1.0
2026-01-20/t,新城控股,1.0
2026-01-20/t,嘉澳环保,1.0
2026-01-20/t,MiniMax,1.0
2026-01-20/t,阿里巴巴,1.0
2026-01-20/t,腾讯控股,1.0
2026-01-20/t,万兴科技,1.0
2026-01-20/t,昆仑万维,1.0
2026-01-20/t,智谱AI,1.0
2026-01-20/t,强瑞技术,1.0
2026-01-20/t,江南新材,1.0
2026-01-20/t,朗坤环境,1.0
2026-01-20/t,中石化,1.0
2026-01-20/t,海新能科,1.0
2026-01-20/t,福莱新材,1.0
2026-01-20/t,维尔利,1.0
2026-01-20/t,汉威科技,1.0
2026-01-20/t,晶华新材,1.0
2026-01-20/t,和铂医药,1.0
2026-01-20/t,登康口腔,1.0
2026-01-20/t,交通银行,1.0
2026-01-20/t,工商银行,1.0
2026-01-20/t,三峡旅游,1.0
2026-01-20/t,三一重工,1.0
2026-01-20/t,中联重科,1.0
2026-01-20/t,徐工机械,1.0
2026-01-20/t,Micron,1.0
2026-01-20/t,海尔智家,1.0
2026-01-20/t,百亚股份,1.0
2026-01-20/t,阿里健康,1.0
2026-01-20/t,德福科技,1.0
2026-01-20/t,菲利华,1.0
2026-01-20/t,中材科技,1.0
2026-01-20/t,南京银行,1.0
2026-01-20/t,以岭药业,0.5
2026-01-20/t,兖煤澳大利亚,0.5
2026-01-20/t,保利发展,0.5
2026-01-20/t,盘龙药业,0.5
2026-01-20/t,康恩贝,0.5
2026-01-20/t,济川药业,0.5
2026-01-20/t,珀莱雅,0.3
2026-01-20/t,华天科技,0.3
2026-01-20/t,上海新阳,0.3
2026-01-20/t,安集科技,0.3
2026-01-20/t,艾森股份,0.3
2026-01-20/t,鼎龙股份,0.3
2026-01-20/t,强力新材,0.3
2026-01-20/t,利柏特,0.3
2026-01-20/t,安孚科技,0.3
2026-01-20/t,PVC,0.3
