时间,个股,得分
2026-01-19/t,领益智造,3.0
2026-01-19/t,兴森科技,3.0
2026-01-19/t,江丰电子,3.0
2026-01-19/t,中国商飞,3.0
2026-01-19/t,恺英网络,3.0
2026-01-19/t,永创智能,3.0
2026-01-19/t,税友股份,3.0
2026-01-19/t,汉得信息,3.0
2026-01-19/t,航宇科技,3.0
2026-01-19/t,寒武纪,3.0
2026-01-19/t,锐捷网络,3.0
2026-01-19/t,中微公司,3.0
2026-01-19/t,源杰科技,3.0
2026-01-19/t,涛涛车业,3.0
2026-01-19/t,江南新材,3.0
2026-01-19/t,应流股份,3.0
2026-01-19/t,芯源微,3.0
2026-01-19/t,清溢光电,3.0
2026-01-19/t,富创精密,3.0
2026-01-19/t,连城数控,3.0
2026-01-19/t,中航西飞,2.5
2026-01-19/t,洪都航空,2.5
2026-01-19/t,链民科技,2.0
2026-01-19/t,航天彩虹,2.0
2026-01-19/t,纵描股份,2.0
2026-01-19/t,中无人机,2.0
2026-01-19/t,爱乐达,2.0
2026-01-19/t,超捷股份,2.0
2026-01-19/t,复旦微电,2.0
2026-01-19/t,田光电气,2.0
2026-01-19/t,年泰科技,2.0
2026-01-19/t,比业迪,2.0
2026-01-19/t,哈出,2.0
2026-01-19/t,蓝思科技,2.0
2026-01-19/t,新坐标,2.0
2026-01-19/t,华为,2.0
2026-01-19/t,荣耀,2.0
2026-01-19/t,斯菱股份,2.0
2026-01-19/t,奥比中光,2.0
2026-01-19/t,博盈特焊,2.0
2026-01-19/t,隆达股份,2.0
2026-01-19/t,常宝股份,2.0
2026-01-19/t,中际旭创,2.0
2026-01-19/t,天孚通信,2.0
2026-01-19/t,剑桥科技,2.0
2026-01-19/t,威唐工业,2.0
2026-01-19/t,福赛科技,2.0
2026-01-19/t,经纬恒润-W,2.0
2026-01-19/t,古利汽车,2.0
2026-01-19/t,凌云股份,2.0
2026-01-19/t,隆盛科技,2.0
2026-01-19/t,零跑汽车,2.0
2026-01-19/t,关利信,2.0
2026-01-19/t,关湖股份,2.0
2026-01-19/t,模塑科技,2.0
2026-01-19/t,瑞迪智驱,2.0
2026-01-19/t,双林股份,2.0
2026-01-19/t,上汽集团,2.0
2026-01-19/t,旭升集团,2.0
2026-01-19/t,飞乐股份,2.0
2026-01-19/t,京能股份,2.0
2026-01-19/t,中国西电,2.0
2026-01-19/t,宁德时代,2.0
2026-01-19/t,中国铝业,2.0
2026-01-19/t,振华股份,2.0
2026-01-19/t,蓝黛科技,2.0
2026-01-19/t,隆鑫通用,2.0
2026-01-19/t,吉迪股份,2.0
2026-01-19/t,幸安股份,2.0
2026-01-19/t,测联股份,2.0
2026-01-19/t,赛力斯,2.0
2026-01-19/t,文讥知行,2.0
2026-01-19/t,中国汽研,2.0
2026-01-19/t,中航股份,2.0
2026-01-19/t,长城汽车,2.0
2026-01-19/t,长安汽车,2.0
2026-01-19/t,中芯国际,2.0
2026-01-19/t,比业迪电子,2.0
2026-01-19/t,伯特利,2.0
2026-01-19/t,中国车辆,2.0
2026-01-19/t,华虹公司,2.0
2026-01-19/t,长光华芯,2.0
2026-01-19/t,仕佳光子,2.0
2026-01-19/t,国际复材,2.0
2026-01-19/t,康弘药业,2.0
2026-01-19/t,苑东生物,2.0
2026-01-19/t,中新药业,2.0
2026-01-19/t,安靠智电,2.0
2026-01-19/t,崧盛股份,2.0
2026-01-19/t,中国中车,2.0
2026-01-19/t,中集安瑞科,2.0
2026-01-19/t,华曙高科,2.0
2026-01-19/t,杭氧股份,2.0
2026-01-19/t,精测股份,2.0
2026-01-19/t,联创光电,2.0
2026-01-19/t,盛弘股份,2.0
2026-01-19/t,思泉科技,2.0
2026-01-19/t,东旭光电,2.0
2026-01-19/t,优必选专家,2.0
2026-01-19/t,嘉元科技,2.0
2026-01-19/t,永贵股份,2.0
2026-01-19/t,美联新材,2.0
2026-01-19/t,斯迪克,2.0
2026-01-19/t,星帅尔,2.0
2026-01-19/t,富特科技,2.0
2026-01-19/t,网宿科技,2.0
2026-01-19/t,伊戈尔,2.0
2026-01-19/t,南都电源,2.0
2026-01-19/t,奥比中光-UW,2.0
2026-01-19/t,安达智能,2.0
2026-01-19/t,恒勃股份,2.0
2026-01-19/t,雄韬股份,2.0
2026-01-19/t,成都华微,2.0
2026-01-19/t,传音控股,2.0
2026-01-19/t,超频三,2.0
2026-01-19/t,乐山电力,2.0
2026-01-19/t,洪田股份,2.0
2026-01-19/t,歌尔股份,2.0
2026-01-19/t,鸿富瀚,2.0
2026-01-19/t,豪威集团,2.0
2026-01-19/t,华海清科,2.0
2026-01-19/t,海康威视,2.0
2026-01-19/t,中恒电气,2.0
2026-01-19/t,景嘉微,2.0
2026-01-19/t,凯美特气,2.0
2026-01-19/t,京东方A,2.0
2026-01-19/t,龙旗科技,2.0
2026-01-19/t,联创电子,2.0
2026-01-19/t,立讯精密,2.0
2026-01-19/t,长江通信,2.0
2026-01-19/t,乾照光电,2.0
2026-01-19/t,苏州天脉,2.0
2026-01-19/t,贵州茅台,2.0
2026-01-19/t,三安光电,2.0
2026-01-19/t,实益达,2.0
2026-01-19/t,指路者,2.0
2026-01-19/t,统联精密,2.0
2026-01-19/t,TCL科技,2.0
2026-01-19/t,维信诺,2.0
2026-01-19/t,芯原微,2.0
2026-01-19/t,博众精工,2.0
2026-01-19/t,电连技术,2.0
2026-01-19/t,新炬网络,2.0
2026-01-19/t,宇瞳光学,2.0
2026-01-19/t,杨杰科技,2.0
2026-01-19/t,宇邦股份,2.0
2026-01-19/t,中科电路,2.0
2026-01-19/t,达瑞电子,2.0
2026-01-19/t,德马科技,2.0
2026-01-19/t,金固股份,2.0
2026-01-19/t,益思科技,2.0
2026-01-19/t,天合光能,2.0
2026-01-19/t,江波龙,2.0
2026-01-19/t,智明达,2.0
2026-01-19/t,欧陆通,2.0
2026-01-19/t,思泉新材,2.0
2026-01-19/t,晶科能源,2.0
2026-01-19/t,帝科股份,2.0
2026-01-19/t,格科微,2.0
2026-01-19/t,西安奕材,2.0
2026-01-19/t,泰胜风能,2.0
2026-01-19/t,新莱应材,2.0
2026-01-19/t,至纯科技,2.0
2026-01-19/t,华懋科技,2.0
2026-01-19/t,海格通信,2.0
2026-01-19/t,铭普光磁,2.0
2026-01-19/t,润泽科技,2.0
2026-01-19/t,长盈通,2.0
2026-01-19/t,飞数据,2.0
2026-01-19/t,大位科技,2.0
2026-01-19/t,华测导航,2.0
2026-01-19/t,汇绿生态,2.0
2026-01-19/t,协创数据,2.0
2026-01-19/t,信维通信,2.0
2026-01-19/t,信科移动-U,2.0
2026-01-19/t,星网锐捷,2.0
2026-01-19/t,彤程新材,2.0
2026-01-19/t,第四范式,2.0
2026-01-19/t,恒生电子,2.0
2026-01-19/t,迈富时,2.0
2026-01-19/t,星环科技,2.0
2026-01-19/t,医渡科技,2.0
2026-01-19/t,鼎捷软件,2.0
2026-01-19/t,能科科技,2.0
2026-01-19/t,摩尔线程,2.0
2026-01-19/t,欢瑞世纪,2.0
2026-01-19/t,中文在线,2.0
2026-01-19/t,博腾股份,2.0
2026-01-19/t,生益电路,2.0
2026-01-19/t,富满微电,2.0
2026-01-19/t,博济医药,2.0
2026-01-19/t,天智航-U,2.0
2026-01-19/t,智翔金泰-U,2.0
2026-01-19/t,百利天恒-U,2.0
2026-01-19/t,华兰股份,2.0
2026-01-19/t,海创药业,2.0
2026-01-19/t,华海诚科,2.0
2026-01-19/t,奥维通信,2.0
2026-01-19/t,安集科技,2.0
2026-01-19/t,川仪股份,2.0
2026-01-19/t,勃股份,2.0
2026-01-19/t,骄成超声,2.0
2026-01-19/t,鼎龙股份,2.0
2026-01-19/t,优必选,2.0
2026-01-19/t,成都先导,2.0
2026-01-19/t,科伦药业,2.0
2026-01-19/t,华天科技,2.0
2026-01-19/t,金海通,2.0
2026-01-19/t,三七互娱,2.0
2026-01-19/t,冰轮环境,2.0
2026-01-19/t,苹果,2.0
2026-01-19/t,小米,2.0
2026-01-19/t,科伦博泰生物-B,2.0
2026-01-19/t,英业达,2.0
2026-01-19/t,富士康,2.0
2026-01-19/t,住驰科技,2.0
2026-01-19/t,江淮汽车,2.0
2026-01-19/t,万孚生物,2.0
2026-01-19/t,盟升电子,2.0
2026-01-19/t,天奥电子,2.0
2026-01-19/t,中航光电,2.0
2026-01-19/t,中航成飞,2.0
2026-01-19/t,海底捞,2.0
2026-01-19/t,小鹏汽车-W,2.0
2026-01-19/t,小米集团-W,2.0
2026-01-19/t,长川科技,2.0
2026-01-19/t,银轮股份,2.0
2026-01-19/t,远达环保,2.0
2026-01-19/t,小菜园,1.5
2026-01-19/t,九毛九,1.5
2026-01-19/t,兖煤澳大利亚,1.5
2026-01-19/t,思源电气,1.3
2026-01-19/t,西麦食品,1.3
2026-01-19/t,中国太保,1.0
2026-01-19/t,古茗,1.0
2026-01-19/t,国联民生医药,1.0
2026-01-19/t,中金公司,1.0
2026-01-19/t,海天瑞声,1.0
2026-01-19/t,上美股份,1.0
2026-01-19/t,中航电子,1.0
2026-01-19/t,中航机电,1.0
2026-01-19/t,中航飞机,1.0
2026-01-19/t,中国巨石,1.0
2026-01-19/t,中泰食品饮料,1.0
2026-01-19/t,国泰海通,1.0
2026-01-19/t,国科微,1.0
2026-01-19/t,华源控股,1.0
2026-01-19/t,德明利,1.0
2026-01-19/t,香农芯创,1.0
2026-01-19/t,开普云,1.0
2026-01-19/t,华正新材,1.0
2026-01-19/t,康耐特光学,1.0
2026-01-19/t,福昕软件,1.0
2026-01-19/t,鼎捷数智,1.0
2026-01-19/t,纳科科技,1.0
2026-01-19/t,洗霸,1.0
2026-01-19/t,清研纳科,1.0
2026-01-19/t,当升科技,1.0
2026-01-19/t,固纳新能,1.0
2026-01-19/t,万润股份,1.0
2026-01-19/t,国轩高科,1.0
2026-01-19/t,孚日股份,1.0
2026-01-19/t,金羽新能,1.0
2026-01-19/t,金龙羽,1.0
2026-01-19/t,卫蓝新能源,1.0
2026-01-19/t,神火股份,1.0
2026-01-19/t,中孚实业,1.0
2026-01-19/t,国信证券,1.0
2026-01-19/t,兖州煤业,1.0
2026-01-19/t,兆驰股份,1.0
2026-01-19/t,大金重工,1.0
2026-01-19/t,宏工科技,1.0
2026-01-19/t,东方电缆,1.0
2026-01-19/t,铂科新材,1.0
2026-01-19/t,长飞光纤,1.0
2026-01-19/t,麦格米特,1.0
2026-01-19/t,金龙汽车,1.0
2026-01-19/t,烽火通信,1.0
2026-01-19/t,华峰铝业,1.0
2026-01-19/t,华通线缆,1.0
2026-01-19/t,创新实业,1.0
2026-01-19/t,南山铝业,1.0
2026-01-19/t,中国宏桥,1.0
2026-01-19/t,宏创控股,1.0
2026-01-19/t,华泰柏瑞沪深300ETF,1.0
2026-01-19/t,明泰铝业,1.0
2026-01-19/t,阳光电源,1.0
2026-01-19/t,特变电工,1.0
2026-01-19/t,龙图光罩,1.0
2026-01-19/t,海晨股份,1.0
2026-01-19/t,创元科技,1.0
2026-01-19/t,圣辉集成,1.0
2026-01-19/t,亚翔集成,1.0
2026-01-19/t,中天科技,1.0
2026-01-19/t,亨通光电,1.0
2026-01-19/t,华丰科技,1.0
2026-01-19/t,紫光股份,1.0
2026-01-19/t,汇绿科技,1.0
2026-01-19/t,新易盛,1.0
2026-01-19/t,捷邦科技,1.0
2026-01-19/t,天山铝业,1.0
2026-01-19/t,云铝股份,1.0
2026-01-19/t,宏盛股份,1.0
2026-01-19/t,沃尔德,1.0
2026-01-19/t,英维克,1.0
2026-01-19/t,凯格精机,1.0
2026-01-19/t,广钢气体,1.0
2026-01-19/t,福莱新材,1.0
2026-01-19/t,华亚智能,1.0
2026-01-19/t,先锋电子,1.0
2026-01-19/t,雷赛智能,1.0
2026-01-19/t,步科股份,1.0
2026-01-19/t,豪能股份,1.0
2026-01-19/t,美湖股份,1.0
2026-01-19/t,长盈精密,1.0
2026-01-19/t,浙数文化,1.0
2026-01-19/t,汉威科技,1.0
2026-01-19/t,众辰科技,1.0
2026-01-19/t,珂玛科技,1.0
2026-01-19/t,新华网,1.0
2026-01-19/t,埃科光电,1.0
2026-01-19/t,神工股份,1.0
2026-01-19/t,强一,1.0
2026-01-19/t,拓荆科技,1.0
2026-01-19/t,飞测电子,1.0
2026-01-19/t,和林微纳,1.0
2026-01-19/t,vivo,1.0
2026-01-19/t,OPPO,1.0
2026-01-19/t,巨星科技,1.0
2026-01-19/t,拉普拉斯,1.0
2026-01-19/t,力积电,1.0
2026-01-19/t,厦钨新能,1.0
2026-01-19/t,华兴资本,1.0
2026-01-19/t,银河磁体,1.0
2026-01-19/t,华通热力,1.0
2026-01-19/t,神州泰岳,1.0
2026-01-19/t,吉比特,1.0
2026-01-19/t,完美世界,1.0
2026-01-19/t,人民网,1.0
2026-01-19/t,汇成股份,1.0
2026-01-19/t,南方传媒,1.0
2026-01-19/t,值得买,1.0
2026-01-19/t,麦米,1.0
2026-01-19/t,睿创微纳,1.0
2026-01-19/t,灵鸽科技,1.0
2026-01-19/t,利通科技,1.0
2026-01-19/t,纳科诺尔,1.0
2026-01-19/t,日盈电子,1.0
2026-01-19/t,长科,1.0
2026-01-19/t,飞龙股份,1.0
2026-01-19/t,爱柯迪,1.0
2026-01-19/t,金沃股份,1.0
2026-01-19/t,五洲新春,1.0
2026-01-19/t,新剑传动,1.0
2026-01-19/t,唯科科技,1.0
2026-01-19/t,肇民科技,1.0
2026-01-19/t,博迁新材,1.0
2026-01-19/t,康强电子,1.0
2026-01-19/t,新恒汇,1.0
2026-01-19/t,界霖,1.0
2026-01-19/t,顺德,1.0
2026-01-19/t,一诠,1.0
2026-01-19/t,西子洁能,1.0
2026-01-19/t,鹰普精密,1.0
2026-01-19/t,南山智尚,1.0
2026-01-19/t,恒辉安防,1.0
2026-01-19/t,深南电路,1.0
2026-01-19/t,福斯特,1.0
2026-01-19/t,招金矿业,1.0
2026-01-19/t,明新旭腾,1.0
2026-01-19/t,纽泰格,1.0
2026-01-19/t,太力科技,1.0
2026-01-19/t,晶华微,1.0
2026-01-19/t,康隆达,1.0
2026-01-19/t,同益中,1.0
2026-01-19/t,聚杰微纤,1.0
2026-01-19/t,致尚科技,1.0
2026-01-19/t,罗博特科,1.0
2026-01-19/t,弘元绿能,1.0
2026-01-19/t,东方有色钢铁,1.0
2026-01-19/t,越秀资本,1.0
2026-01-19/t,滨江集团,1.0
2026-01-19/t,邦彦技术,1.0
2026-01-19/t,新化股份,1.0
2026-01-19/t,金晶科技,1.0
2026-01-19/t,凯文教育,1.0
2026-01-19/t,联测科技,1.0
2026-01-19/t,航发控制,1.0
2026-01-19/t,航发动力,1.0
2026-01-19/t,东方电气,1.0
2026-01-19/t,雅克科技,1.0
2026-01-19/t,科翔股份,1.0
2026-01-19/t,博敏电子,1.0
2026-01-19/t,溯联股份,1.0
2026-01-19/t,华光新材,1.0
2026-01-19/t,远东股份,1.0
2026-01-19/t,迪威尔,1.0
2026-01-19/t,德力佳,1.0
2026-01-19/t,天虹国际集团,1.0
2026-01-19/t,智动力,1.0
2026-01-19/t,腾讯控股,1.0
2026-01-19/t,华明装备,1.0
2026-01-19/t,南网科技,1.0
2026-01-19/t,南瑞科技,1.0
2026-01-19/t,许继电气,1.0
2026-01-19/t,平高电气,1.0
2026-01-19/t,蜀道装备,1.0
2026-01-19/t,旺宏,1.0
2026-01-19/t,恒烁股份,1.0
2026-01-19/t,美光,1.0
2026-01-19/t,三星,1.0
2026-01-19/t,NOR Flash,1.0
2026-01-19/t,健帆生物,1.0
2026-01-19/t,博通,1.0
2026-01-19/t,航天宏图,1.0
2026-01-19/t,博雷顿,1.0
2026-01-19/t,国联民生汽车,1.0
2026-01-19/t,小米集团,1.0
2026-01-19/t,东吴汽车,1.0
2026-01-19/t,中国航发,1.0
2026-01-19/t,特斯拉,1.0
2026-01-19/t,奇瑞,1.0
2026-01-19/t,开源汽车,1.0
2026-01-19/t,格林美,1.0
2026-01-19/t,东方化工,1.0
2026-01-19/t,毛戈平,1.0
2026-01-19/t,中伟股份,1.0
2026-01-19/t,医脉通,1.0
2026-01-19/t,九丰能源,1.0
2026-01-19/t,国金化工,1.0
2026-01-19/t,长江计算机,1.0
2026-01-19/t,同道猎聘,1.0
2026-01-19/t,浙江东方,1.0
2026-01-19/t,丽尚国潮,1.0
2026-01-19/t,宏和科技,1.0
2026-01-19/t,菲利华,1.0
2026-01-19/t,博汇纸业,1.0
2026-01-19/t,京沪高铁,1.0
2026-01-19/t,光云科技,1.0
2026-01-19/t,微盟集团,1.0
2026-01-19/t,中控技术,1.0
2026-01-19/t,真爱美家,1.0
2026-01-19/t,阿里巴巴,1.0
2026-01-19/t,泛亚微透,1.0
2026-01-19/t,德福科技,1.0
2026-01-19/t,呈和科技,1.0
2026-01-19/t,斯菱智驱,1.0
2026-01-19/t,精工科技,1.0
2026-01-19/t,中海油服,1.0
2026-01-19/t,万兴科技,1.0
2026-01-19/t,华勤技术,1.0
2026-01-19/t,吉宏股份,1.0
2026-01-19/t,晶泰控股,1.0
2026-01-19/t,亚虹医药,1.0
2026-01-19/t,优然牧业,1.0
2026-01-19/t,华友钴业,1.0
2026-01-19/t,芳源股份,1.0
2026-01-19/t,恒安国际,1.0
2026-01-19/t,招商证券,1.0
2026-01-19/t,江苏银行,1.0
2026-01-19/t,金蝶国际,1.0
2026-01-19/t,深信服,1.0
2026-01-19/t,润贝航科,0.5
2026-01-19/t,中航重机,0.5
2026-01-19/t,财通证券,0.5
2026-01-19/t,一品红,0.5
2026-01-19/t,阿尔法分子科技,0.5
2026-01-19/t,中航机载,0.5
2026-01-19/t,AI应用,0.5
2026-01-19/t,博拓生物,0.5
2026-01-19/t,瑞普生物,0.5
2026-01-19/t,茶百道,0.5
2026-01-19/t,周黑鸭,0.5
2026-01-19/t,同程旅行,0.3
2026-01-19/t,智谱AI,0.3
2026-01-19/t,MiniMax,0.3
2026-01-19/t,纳微科技,0.3
2026-01-19/t,璞泰来,0.3
2026-01-19/t,亿纬锂能,0.3
