时间,个股,得分
2026-01-19/2,龙旗科技,2.0
2026-01-19/2,中科电路,2.0
2026-01-19/2,中微公司,2.0
2026-01-19/2,国光电气,2.0
2026-01-19/2,达瑞电子,2.0
2026-01-19/2,至纯科技,2.0
2026-01-19/2,上海港湾,2.0
2026-01-19/2,帝尔激光,2.0
2026-01-19/2,天合光能,2.0
2026-01-19/2,泰胜风能,2.0
2026-01-19/2,拓普集团,2.0
2026-01-19/2,金固股份,2.0
2026-01-19/2,华自科技,2.0
2026-01-19/2,世运电路,2.0
2026-01-19/2,伟测科技,2.0
2026-01-19/2,聚辰股份,2.0
2026-01-19/2,江波龙,2.0
2026-01-19/2,西安奕材,2.0
2026-01-19/2,芯源微,2.0
2026-01-19/2,新莱应材,2.0
2026-01-19/2,兴森科技,2.0
2026-01-19/2,宇邦股份,2.0
2026-01-19/2,扬杰科技,2.0
2026-01-19/2,胜宏科技,2.0
2026-01-19/2,中孚实业,1.0
2026-01-19/2,华峰铝业,1.0
2026-01-19/2,宏创控股,1.0
2026-01-19/2,天山铝业,1.0
2026-01-19/2,明泰铝业,1.0
2026-01-19/2,中国宏桥,1.0
2026-01-19/2,云铝股份,1.0
2026-01-19/2,华泰柏瑞沪深300ETF,1.0
2026-01-19/2,神火股份,1.0
2026-01-19/2,蓝思科技,1.0
2026-01-19/2,华通线缆,1.0
2026-01-19/2,南山铝业,1.0
2026-01-19/2,中国铝业,1.0
2026-01-19/2,国轩高科,1.0
2026-01-19/2,纳科科技,1.0
2026-01-19/2,洗霸,1.0
2026-01-19/2,厦钨新能,1.0
2026-01-19/2,宏工科技,1.0
2026-01-19/2,孚日股份,1.0
2026-01-19/2,金羽新能,1.0
2026-01-19/2,金龙羽,1.0
2026-01-19/2,卫蓝新能源,1.0
2026-01-19/2,巨星科技,1.0
2026-01-19/2,当升科技,1.0
2026-01-19/2,固纳新能,1.0
2026-01-19/2,清研纳科,1.0
2026-01-19/2,博迁新材,1.0
2026-01-19/2,睿创微纳,1.0
2026-01-19/2,长科,1.0
2026-01-19/2,拉普拉斯,1.0
2026-01-19/2,灵鸽科技,1.0
2026-01-19/2,纳科诺尔,1.0
2026-01-19/2,利通科技,1.0
2026-01-19/2,三花智控,1.0
2026-01-19/2,杰瑞股份,1.0
2026-01-19/2,康强电子,1.0
2026-01-19/2,新恒汇,1.0
2026-01-19/2,顺德,1.0
2026-01-19/2,界霖,1.0
2026-01-19/2,一诠,1.0
2026-01-19/2,万润股份,1.0
2026-01-19/2,同益中,1.0
2026-01-19/2,均胜电子,1.0
2026-01-19/2,爱柯迪,1.0
2026-01-19/2,恒辉安防,1.0
2026-01-19/2,南山智尚,1.0
2026-01-19/2,日盈电子,1.0
2026-01-19/2,铁流股份,1.0
2026-01-19/2,聚杰微纤,1.0
2026-01-19/2,肇民科技,1.0
2026-01-19/2,唯科科技,1.0
2026-01-19/2,恒立液压,1.0
2026-01-19/2,新剑传动,1.0
2026-01-19/2,五洲新春,1.0
2026-01-19/2,金沃股份,1.0
2026-01-19/2,绿的谐波,1.0
2026-01-19/2,斯菱股份,1.0
2026-01-19/2,永创智能,1.0
2026-01-19/2,康隆达,1.0
2026-01-19/2,晶华新材,1.0
2026-01-19/2,太力科技,1.0
2026-01-19/2,明新旭腾,1.0
2026-01-19/2,纽泰格,1.0
2026-01-19/2,招金矿业,1.0
2026-01-19/2,安克创新,0.5
2026-01-19/2,小菜园,0.5
2026-01-19/2,海底捞,0.5
2026-01-19/2,茶百道,0.5
2026-01-19/2,九毛九,0.5
2026-01-19/2,亿纬锂能,0.3
2026-01-19/2,思源电气,0.3
2026-01-19/2,耐世特,0.3
2026-01-19/2,璞泰来,0.3
