时间,个股,得分
2026-01-14/3,宁德时代,2.0
2026-01-14/3,先惠技术,2.0
2026-01-14/3,联赢激光,2.0
2026-01-14/3,海目星,2.0
2026-01-14/3,先导智能,2.0
2026-01-14/3,德龙激光,2.0
2026-01-14/3,天赐材料,2.0
2026-01-14/3,多氟多,2.0
2026-01-14/3,天际股份,2.0
2026-01-14/3,佛塑科技,2.0
2026-01-14/3,恩捷股份,2.0
2026-01-14/3,汉得信息,2.0
2026-01-14/3,南山智尚,2.0
2026-01-14/3,嘉和美康,2.0
2026-01-14/3,茶百道,2.0
2026-01-14/3,海底捞,2.0
2026-01-14/3,拓尔思,2.0
2026-01-14/3,宏景科技,2.0
2026-01-14/3,海光信息,2.0
2026-01-14/3,寒武纪,2.0
2026-01-14/3,小菜园,2.0
2026-01-14/3,颐海国际,2.0
2026-01-14/3,太力科技,1.0
2026-01-14/3,华大基因,1.0
2026-01-14/3,恒辉安防,1.0
2026-01-14/3,中望软件,1.0
2026-01-14/3,能科科技,1.0
2026-01-14/3,亚信科技,1.0
2026-01-14/3,中钢洛耐,1.0
2026-01-14/3,同益中,1.0
2026-01-14/3,康众医疗,1.0
2026-01-14/3,安必平,1.0
2026-01-14/3,泓博医药,1.0
2026-01-14/3,一品红,1.0
2026-01-14/3,迈为股份,1.0
2026-01-14/3,烽火通信,1.0
2026-01-14/3,西测测试,1.0
2026-01-14/3,铂力特,1.0
2026-01-14/3,江顺科技,1.0
2026-01-14/3,飞沃科技,1.0
2026-01-14/3,科大讯飞,1.0
2026-01-14/3,贝瑞基因,1.0
2026-01-14/3,美年健康,1.0
2026-01-14/3,迪安诊断,1.0
2026-01-14/3,金域医学,1.0
2026-01-14/3,卫宁健康,1.0
2026-01-14/3,华大九天,1.0
2026-01-14/3,中控技术,1.0
2026-01-14/3,鼎捷数智,1.0
2026-01-14/3,大华股份,1.0
2026-01-14/3,海康威视,1.0
2026-01-14/3,金山办公,1.0
2026-01-14/3,蓝色光标,1.0
2026-01-14/3,恒为科技,1.0
2026-01-14/3,卓易信息,1.0
2026-01-14/3,星环科技,1.0
2026-01-14/3,用友网络,1.0
2026-01-14/3,大位科技,1.0
2026-01-14/3,凯盛科技,1.0
2026-01-14/3,润泽科技,1.0
2026-01-14/3,东阳光,1.0
2026-01-14/3,奥飞数据,1.0
2026-01-14/3,光环新网,1.0
2026-01-14/3,英维克,1.0
2026-01-14/3,快手,1.0
2026-01-14/3,芯碁微装,1.0
2026-01-14/3,申菱环境,1.0
2026-01-14/3,科华数据,1.0
2026-01-14/3,高澜股份,1.0
2026-01-14/3,润建股份,1.0
2026-01-14/3,协创数据,1.0
2026-01-14/3,航锦科技,1.0
2026-01-14/3,鸿富瀚,1.0
2026-01-14/3,善恩康,1.0
2026-01-14/3,慕恩,1.0
2026-01-14/3,蓝思科技,1.0
2026-01-14/3,仙乐健康,1.0
2026-01-14/3,汉和,1.0
2026-01-14/3,原衍,1.0
2026-01-14/3,微康,1.0
2026-01-14/3,知易,1.0
2026-01-14/3,华友钴业,1.0
2026-01-14/3,易点天下,1.0
2026-01-14/3,芯原股份,1.0
2026-01-14/3,盛科通信,1.0
2026-01-14/3,兆易创新,1.0
2026-01-14/3,灿芯股份,1.0
2026-01-14/3,华正新材,1.0
2026-01-14/3,深南电路,1.0
2026-01-14/3,中信证券,1.0
2026-01-14/3,海通证券,1.0
2026-01-14/3,国泰君安,1.0
2026-01-14/3,利欧股份,1.0
2026-01-14/3,华力创通,1.0
2026-01-14/3,航宇微,1.0
2026-01-14/3,直真科技,1.0
2026-01-14/3,航天智装,1.0
2026-01-14/3,杰瑞股份,1.0
2026-01-14/3,力勤资源,1.0
2026-01-14/3,格林美,1.0
2026-01-14/3,中伟股份,1.0
2026-01-14/3,杰克科技,1.0
2026-01-14/3,伟明环保,1.0
2026-01-14/3,翱捷科技,1.0
2026-01-14/3,豆神教育,1.0
2026-01-14/3,杰普特,0.0
2026-01-14/3,金橙子,0.0
2026-01-14/3,大族激光,0.0
2026-01-14/3,锐科激光,0.0
2026-01-14/3,华曙高科,0.0
2026-01-14/3,用有网络,0.0
2026-01-14/3,润达医疗,0.0
2026-01-14/3,中粮家佳康,0.0
