时间,个股,得分
2026-01-20/3,利扬芯片,2.0
2026-01-20/3,乾照光电,2.0
2026-01-20/3,颀中科技,2.0
2026-01-20/3,东山精密,2.0
2026-01-20/3,大族激光,2.0
2026-01-20/3,立讯精密,2.0
2026-01-20/3,沃格光电,2.0
2026-01-20/3,佰维存储,2.0
2026-01-20/3,电连技术,2.0
2026-01-20/3,翔港科技,2.0
2026-01-20/3,信维通信,2.0
2026-01-20/3,统联精密,2.0
2026-01-20/3,三安光电,2.0
2026-01-20/3,天音控股,2.0
2026-01-20/3,天岳先进,2.0
2026-01-20/3,胜宏科技,2.0
2026-01-20/3,清溢光电,2.0
2026-01-20/3,鹏鼎控股,2.0
2026-01-20/3,南芯科技,2.0
2026-01-20/3,传音控股,2.0
2026-01-20/3,超频三,2.0
2026-01-20/3,顺络电子,2.0
2026-01-20/3,天承科技,2.0
2026-01-20/3,领益智造,2.0
2026-01-20/3,龙旗科技,2.0
2026-01-20/3,联创电子,2.0
2026-01-20/3,蓝思科技,2.0
2026-01-20/3,鸿富瀚,2.0
2026-01-20/3,海格通信,2.0
2026-01-20/3,光模块专家,2.0
2026-01-20/3,景嘉微,2.0
2026-01-20/3,芯源微,2.0
2026-01-20/3,精智达,2.0
2026-01-20/3,江丰电子,2.0
2026-01-20/3,广合科技,2.0
2026-01-20/3,中国中免,2.0
2026-01-20/3,航天电子,2.0
2026-01-20/3,中航成飞,2.0
2026-01-20/3,凯美特气,2.0
2026-01-20/3,中航光电,2.0
2026-01-20/3,华秦科技,2.0
2026-01-20/3,纵横股份,2.0
2026-01-20/3,中无人机,2.0
2026-01-20/3,万泽股份,2.0
2026-01-20/3,华海清科,2.0
2026-01-20/3,宸展光电,2.0
2026-01-20/3,澜起科技,2.0
2026-01-20/3,钧达股份,2.0
2026-01-20/3,天合光能,2.0
2026-01-20/3,聚和材料,2.0
2026-01-20/3,华自科技,2.0
2026-01-20/3,帝科股份,2.0
2026-01-20/3,晶科能源,2.0
2026-01-20/3,东方日升,2.0
2026-01-20/3,泰胜风能,2.0
2026-01-20/3,长盈通,2.0
2026-01-20/3,嘉元科技,2.0
2026-01-20/3,星网锐捷,2.0
2026-01-20/3,华测导航,2.0
2026-01-20/3,润泽科技,2.0
2026-01-20/3,奥飞数据,2.0
2026-01-20/3,锐捷网络,2.0
2026-01-20/3,中国联通,2.0
2026-01-20/3,大位科技,2.0
2026-01-20/3,数据港,2.0
2026-01-20/3,探路者,2.0
2026-01-20/3,TCL科技,2.0
2026-01-20/3,西安奕材,2.0
2026-01-20/3,维峰电子,2.0
2026-01-20/3,芯朋微,2.0
2026-01-20/3,协创数据,2.0
2026-01-20/3,豪威集团,2.0
2026-01-20/3,宇瞳光学,2.0
2026-01-20/3,新炬网络,2.0
2026-01-20/3,宇晶股份,2.0
2026-01-20/3,华懋科技,2.0
2026-01-20/3,网宿科技,2.0
2026-01-20/3,光环新网,2.0
2026-01-20/3,铜牛信息,2.0
2026-01-20/3,第四范式,2.0
2026-01-20/3,智谱,2.0
2026-01-20/3,信科移动-U,2.0
2026-01-20/3,铭普光磁,2.0
2026-01-20/3,汇绿生态,2.0
2026-01-20/3,国能日新,2.0
2026-01-20/3,迈富时,2.0
2026-01-20/3,高澜股份,2.0
2026-01-20/3,三博脑科,2.0
2026-01-20/3,海创药业,2.0
2026-01-20/3,成都先导,2.0
2026-01-20/3,天智航-U,2.0
2026-01-20/3,科伦博泰生物-B,2.0
2026-01-20/3,西山科技,2.0
2026-01-20/3,康弘药业,2.0
2026-01-20/3,恺英网络,2.0
2026-01-20/3,伊戈尔,2.0
2026-01-20/3,国际复材,2.0
2026-01-20/3,巨人网络,2.0
2026-01-20/3,明阳智能,2.0
2026-01-20/3,望变电气,2.0
2026-01-20/3,博腾股份,2.0
2026-01-20/3,欢瑞世纪,2.0
2026-01-20/3,中文在线,2.0
2026-01-20/3,雄韬股份,2.0
2026-01-20/3,中恒电气,2.0
2026-01-20/3,南都电源,2.0
2026-01-20/3,品盛机电,2.0
2026-01-20/3,百利天恒-U,2.0
2026-01-20/3,科伦药业,2.0
2026-01-20/3,苑东生物,2.0
2026-01-20/3,智翔金泰-U,2.0
2026-01-20/3,华兰股份,2.0
2026-01-20/3,金山办公,2.0
2026-01-20/3,佳发教育,2.0
2026-01-20/3,讯飞医疗科技,2.0
2026-01-20/3,摩尔线程,2.0
2026-01-20/3,呈海图,2.0
2026-01-20/3,合合信息,2.0
2026-01-20/3,税友股份,2.0
2026-01-20/3,潍柴重机,2.0
2026-01-20/3,鼎泰高科,2.0
2026-01-20/3,中集车辆,2.0
2026-01-20/3,精达股份,2.0
2026-01-20/3,步科股份,2.0
2026-01-20/3,微导纳米,2.0
2026-01-20/3,中集环科,2.0
2026-01-20/3,永创智能,2.0
2026-01-20/3,富特科技,2.0
2026-01-20/3,盛弘股份,2.0
2026-01-20/3,恒立液压,2.0
2026-01-20/3,联创光电,2.0
2026-01-20/3,再升科技,2.0
2026-01-20/3,东材科技,2.0
2026-01-20/3,联德股份,2.0
2026-01-20/3,帝尔激光,2.0
2026-01-20/3,杭氧股份,2.0
2026-01-20/3,中集集团,2.0
2026-01-20/3,骄成超声,2.0
2026-01-20/3,优必选,2.0
2026-01-20/3,派克新材,2.0
2026-01-20/3,美利信,2.0
2026-01-20/3,均胜电子,2.0
2026-01-20/3,海目星,2.0
2026-01-20/3,泰宗科技,2.0
2026-01-20/3,旭光电子,2.0
2026-01-20/3,中集安瑞科,2.0
2026-01-20/3,京山轻机,2.0
2026-01-20/3,英诺激光,2.0
2026-01-20/3,川仪股份,2.0
2026-01-20/3,雪人股份,2.0
2026-01-20/3,恒勃股份,2.0
2026-01-20/3,飞龙股份,2.0
2026-01-20/3,隆鑫通用,2.0
2026-01-20/3,溯联股份,2.0
2026-01-20/3,文远知行,2.0
2026-01-20/3,经纬恒润-W,2.0
2026-01-20/3,长安汽车,2.0
2026-01-20/3,雷迪克,2.0
2026-01-20/3,银轮股份,2.0
2026-01-20/3,凌云股份,2.0
2026-01-20/3,潍柴动力,2.0
2026-01-20/3,秦安股份,2.0
2026-01-20/3,蓝黛科技,2.0
2026-01-20/3,曹操出行,2.0
2026-01-20/3,智明达,2.0
2026-01-20/3,盟升电子,2.0
2026-01-20/3,复旦微电,2.0
2026-01-20/3,吉利汽车,2.0
2026-01-20/3,旭升集团,2.0
2026-01-20/3,豪能股份,2.0
2026-01-20/3,干里科技,2.0
2026-01-20/3,拓普集团,2.0
2026-01-20/3,中国汽研,2.0
2026-01-20/3,零跑汽车,2.0
2026-01-20/3,神驰机电,2.0
2026-01-20/3,图达通,2.0
2026-01-20/3,赛力斯,2.0
2026-01-20/3,敏实集团,2.0
2026-01-20/3,长城汽车,2.0
2026-01-20/3,博俊科技,2.0
2026-01-20/3,海安集团,2.0
2026-01-20/3,海兴电力,2.0
2026-01-20/3,三星医疗,2.0
2026-01-20/3,富特,1.0
2026-01-20/3,威迈斯,1.0
2026-01-20/3,敏实,1.0
2026-01-20/3,三一重工,1.0
2026-01-20/3,零跑,1.0
2026-01-20/3,中联重科,1.0
2026-01-20/3,徐工机械,1.0
2026-01-20/3,千里科技,1.0
2026-01-20/3,国泰海通,1.0
2026-01-20/3,百亚股份,1.0
2026-01-20/3,登康口腔,1.0
2026-01-20/3,长江证券,1.0
2026-01-20/3,天齐锂业,1.0
2026-01-20/3,赣锋锂业,1.0
2026-01-20/3,芯碁微装,1.0
2026-01-20/3,工商银行,1.0
2026-01-20/3,宁波银行,1.0
2026-01-20/3,渝农商行,1.0
2026-01-20/3,华友钴业,1.0
2026-01-20/3,深南电路,1.0
2026-01-20/3,盛新锂能,1.0
2026-01-20/3,超颖电子,1.0
2026-01-20/3,南京银行,1.0
2026-01-20/3,麦格米特,1.0
2026-01-20/3,福达股份,1.0
2026-01-20/3,欧陆通,1.0
2026-01-20/3,交通银行,1.0
2026-01-20/3,龙芯中科,1.0
2026-01-20/3,中国长城,1.0
2026-01-20/3,铂科新材,1.0
2026-01-20/3,江海股份,1.0
2026-01-20/3,盛美上海,1.0
2026-01-20/3,雅化集团,1.0
2026-01-20/3,嘉澳环保,1.0
2026-01-20/3,卓越新能,1.0
2026-01-20/3,中芯国际,1.0
2026-01-20/3,华虹公司,1.0
2026-01-20/3,兆易创新,1.0
2026-01-20/3,寒武纪,1.0
2026-01-20/3,源杰科技,1.0
2026-01-20/3,长光华芯,1.0
2026-01-20/3,仕佳光子,1.0
2026-01-20/3,化工ETF,1.0
2026-01-20/3,圣贝拉,1.0
2026-01-20/3,三峡旅游,1.0
2026-01-20/3,中际旭创,1.0
2026-01-20/3,天孚通信,1.0
2026-01-20/3,中原内配,1.0
2026-01-20/3,长江传媒,1.0
2026-01-20/3,国金化工,1.0
2026-01-20/3,中国财险,1.0
2026-01-20/3,山高环能,1.0
2026-01-20/3,大金重工,1.0
2026-01-20/3,中熔电气,1.0
2026-01-20/3,璞泰来,1.0
2026-01-20/3,申万宏源,1.0
2026-01-20/3,海尔智家,1.0
2026-01-20/3,Micron Technology,1.0
2026-01-20/3,和铂医药,1.0
2026-01-20/3,兖煤澳大利亚,0.5
2026-01-20/3,珀莱雅,0.3
2026-01-20/3,PVC,0.3
2026-01-20/3,万华化学,0.3
