时间,个股,得分
2026-01-16/t,涪陵电力,1.0
2026-01-16/t,恒坤新材,1.0
2026-01-16/t,彤程新材,1.0
2026-01-16/t,南大光电,1.0
2026-01-16/t,京仪装备,1.0
2026-01-16/t,安集科技,1.0
2026-01-16/t,珂玛科技,1.0
2026-01-16/t,晶合集成,1.0
2026-01-16/t,燕东微,1.0
2026-01-16/t,天准科技,1.0
2026-01-16/t,美埃科技,1.0
2026-01-16/t,亚翔集成,1.0
2026-01-16/t,圣晖集成,1.0
2026-01-16/t,瑞芯微,1.0
2026-01-16/t,晶晨股份,1.0
2026-01-16/t,全志科技,1.0
2026-01-16/t,禾赛科技,1.0
2026-01-16/t,值得买,1.0
2026-01-16/t,每日互动,1.0
2026-01-16/t,药明康德,1.0
2026-01-16/t,药明合联,1.0
2026-01-16/t,凯莱英,1.0
2026-01-16/t,康龙化成,1.0
2026-01-16/t,华住,1.0
2026-01-16/t,首旅酒店,1.0
2026-01-16/t,锦江酒店,1.0
2026-01-16/t,同程旅行,1.0
2026-01-16/t,三峡旅游,1.0
2026-01-16/t,陕西旅游,1.0
2026-01-16/t,速腾聚创,1.0
2026-01-16/t,豪威科技,1.0
2026-01-16/t,思特威,1.0
2026-01-16/t,格科微,1.0
2026-01-16/t,北京君正,1.0
2026-01-16/t,纳芯微,1.0
2026-01-16/t,圣邦股份,1.0
2026-01-16/t,南芯科技,1.0
2026-01-16/t,艾为电子,1.0
2026-01-16/t,强一股份,1.0
2026-01-16/t,中天科技,1.0
2026-01-16/t,金风科技,1.0
2026-01-16/t,三协电机,1.0
2026-01-16/t,雷赛智能,1.0
2026-01-16/t,巨星农牧,0.0
