时间,个股,得分
2026-01-07/t,中微公司,8.0
2026-01-07/t,普冉股份,7.0
2026-01-07/t,英维克,6.0
2026-01-07/t,雅克科技,6.0
2026-01-07/t,兆易创新,6.0
2026-01-07/t,北京君正,5.0
2026-01-07/t,佰维存储,5.0
2026-01-07/t,鼎龙股份,5.0
2026-01-07/t,微导纳米,5.0
2026-01-07/t,德明利,5.0
2026-01-07/t,香农芯创,5.0
2026-01-07/t,恒立液压,5.0
2026-01-07/t,安集科技,4.0
2026-01-07/t,凯盛科技,4.0
2026-01-07/t,北方华创,4.0
2026-01-07/t,浙江荣泰,4.0
2026-01-07/t,中科飞测,4.0
2026-01-07/t,银轮股份,4.0
2026-01-07/t,华海诚科,4.0
2026-01-07/t,珂玛科技,4.0
2026-01-07/t,联赢激光,4.0
2026-01-07/t,上海新阳,4.0
2026-01-07/t,蓝思科技,4.0
2026-01-07/t,拓荆科技,4.0
2026-01-07/t,聚辰股份,3.0
2026-01-07/t,国科微,3.0
2026-01-07/t,彤程新材,3.0
2026-01-07/t,思泉新材,3.0
2026-01-07/t,飞龙股份,3.0
2026-01-07/t,同飞股份,3.0
2026-01-07/t,先导智能,3.0
2026-01-07/t,艾森股份,3.0
2026-01-07/t,科创新源,3.0
2026-01-07/t,欧陆通,3.0
2026-01-07/t,涛涛车业,3.0
2026-01-07/t,钧达股份,3.0
2026-01-07/t,金宏气体,3.0
2026-01-07/t,上海港湾,3.0
2026-01-07/t,华特气体,3.0
2026-01-07/t,东方日升,3.0
2026-01-07/t,江波龙,3.0
2026-01-07/t,德赛西威,3.0
2026-01-07/t,徐工机械,3.0
2026-01-07/t,三一重工,3.0
2026-01-07/t,柳工,3.0
2026-01-07/t,中联重科,3.0
2026-01-07/t,科达利,3.0
2026-01-07/t,科德数控,2.0
2026-01-07/t,菲利华,2.0
2026-01-07/t,ST嘉澳,2.0
2026-01-07/t,协创数据,2.0
2026-01-07/t,悦康药业,2.0
2026-01-07/t,石药集团,2.0
2026-01-07/t,前沿生物,2.0
2026-01-07/t,麦格米特,2.0
2026-01-07/t,汇成股份,2.0
2026-01-07/t,美好医疗,2.0
2026-01-07/t,禾赛科技,2.0
2026-01-07/t,江海股份,2.0
2026-01-07/t,华中数控,2.0
2026-01-07/t,申菱环境,2.0
2026-01-07/t,中国卫星,2.0
2026-01-07/t,荣旗科技,2.0
2026-01-07/t,恒烁股份,2.0
2026-01-07/t,新益昌,2.0
2026-01-07/t,灵鸽科技,2.0
2026-01-07/t,纳科诺尔,2.0
